item_no,condition,advTYPE,model,surprisal_region2,surprisal_region3,surprisal_critical_token
44,EN_Word_order,manner,pythia-160m,9.69634199142456,9.870380222797394,5.954643249511719
44,FR_Word_order,manner,pythia-160m,16.548974990844727,11.767688870429993,11.365266799926758
45,EN_Word_order,manner,pythia-160m,12.673317670822144,17.30479723215103,9.682588577270508
45,FR_Word_order,manner,pythia-160m,16.422690391540527,20.95789623260498,9.31566333770752
46,EN_Word_order,manner,pythia-160m,14.760522842407227,7.580422878265381,9.842453002929688
46,FR_Word_order,manner,pythia-160m,16.8183650970459,6.2814202308654785,8.568014144897461
47,EN_Word_order,manner,pythia-160m,17.74356371164322,19.970308899879456,8.891260147094727
47,FR_Word_order,manner,pythia-160m,22.74719136953354,22.033722400665283,11.882974624633789
48,EN_Word_order,manner,pythia-160m,15.835731506347656,5.815099716186523,11.711380958557129
48,FR_Word_order,manner,pythia-160m,19.282739639282227,10.29966402053833,10.153206825256348
49,EN_Word_order,manner,pythia-160m,12.4030122756958,12.999764442443848,8.0442533493042
49,FR_Word_order,manner,pythia-160m,15.793917655944824,14.36351490020752,8.328643798828125
50,EN_Word_order,manner,pythia-160m,14.463440179824829,13.602630615234375,11.103238105773926
50,FR_Word_order,manner,pythia-160m,22.29634380340576,14.396422624588013,12.242483139038086
51,EN_Word_order,manner,pythia-160m,15.460573353397194,10.156598687171936,9.624779858218972
51,FR_Word_order,manner,pythia-160m,16.861599218449555,15.361352443695068,9.707606565556489
52,EN_Word_order,manner,pythia-160m,15.755212783813477,10.660850286483765,12.229043006896973
52,FR_Word_order,manner,pythia-160m,20.579011917114258,11.24413800239563,10.681389808654785
53,EN_Word_order,manner,pythia-160m,14.570002555847168,9.984580218791962,9.652769088745117
53,FR_Word_order,manner,pythia-160m,19.025649070739746,10.928648114204407,8.509476661682129
54,EN_Word_order,manner,pythia-160m,15.154547691345215,9.991570472717285,7.142504692077637
54,FR_Word_order,manner,pythia-160m,20.542577743530273,12.271104753017426,10.908740043640137
55,EN_Word_order,manner,pythia-160m,13.899529457092285,13.765727680176497,8.570554733276367
55,FR_Word_order,manner,pythia-160m,12.969220638275146,18.985748529434204,5.151473045349121
56,EN_Word_order,manner,pythia-160m,16.51204013824463,13.593141317367554,11.084787368774414
56,FR_Word_order,manner,pythia-160m,18.05262517929077,14.976736068725586,11.1769437789917
57,EN_Word_order,manner,pythia-160m,13.240862846374512,7.070784330368042,11.80648422241211
57,FR_Word_order,manner,pythia-160m,22.924506187438965,10.519098997116089,12.913310050964355
58,EN_Word_order,manner,pythia-160m,17.347671508789062,10.834185272455215,11.026684761047363
58,FR_Word_order,manner,pythia-160m,15.994529724121094,16.29660251736641,6.9060163497924805
59,EN_Word_order,manner,pythia-160m,18.88582181930542,11.184117555618286,12.275384902954102
59,FR_Word_order,manner,pythia-160m,18.880322456359863,16.507019996643066,8.507952690124512
60,EN_Word_order,manner,pythia-160m,13.780581951141357,4.301378011703491,9.401869773864746
60,FR_Word_order,manner,pythia-160m,19.69325351715088,5.874001979827881,8.993165969848633
61,EN_Word_order,manner,pythia-160m,15.497913360595703,20.04375261068344,10.06620979309082
61,FR_Word_order,manner,pythia-160m,20.753246307373047,22.089338779449463,9.215662002563477
62,EN_Word_order,manner,pythia-160m,14.836211442947388,6.5861183404922485,10.974909543991089
62,FR_Word_order,manner,pythia-160m,15.693644762039185,10.564188748598099,6.163203477859497
63,EN_Word_order,frequency,pythia-160m,15.871041774749756,6.049575090408325,11.735860824584961
63,FR_Word_order,frequency,pythia-160m,21.407114028930664,9.952369213104248,13.854602813720703
64,EN_Word_order,frequency,pythia-160m,10.387484788894653,7.020117461681366,7.079452991485596
64,FR_Word_order,frequency,pythia-160m,16.35762643814087,8.425835460424423,8.978796005249023
65,EN_Word_order,frequency,pythia-160m,17.609464645385742,6.100342512130737,12.217951774597168
65,FR_Word_order,frequency,pythia-160m,17.685815811157227,8.82808232307434,8.726469993591309
66,EN_Word_order,frequency,pythia-160m,16.812177896499634,9.39547872543335,13.422924041748047
66,FR_Word_order,frequency,pythia-160m,15.827873229980469,15.38714599609375,7.152690887451172
67,EN_Word_order,frequency,pythia-160m,18.666656494140625,3.0378135442733765,14.524813652038574
67,FR_Word_order,frequency,pythia-160m,14.431349277496338,8.732174038887024,6.119853496551514
68,EN_Word_order,frequency,pythia-160m,18.809130668640137,7.828611850738525,13.314404487609863
68,FR_Word_order,frequency,pythia-160m,20.92636775970459,7.703498482704163,9.738916397094727
69,EN_Word_order,frequency,pythia-160m,16.66876792907715,6.45473051071167,10.551447868347168
69,FR_Word_order,frequency,pythia-160m,19.793498039245605,9.71643352508545,11.631088256835938
70,EN_Word_order,frequency,pythia-160m,17.350171089172363,8.514497637748718,11.221113204956055
70,FR_Word_order,frequency,pythia-160m,21.774124145507812,15.035755395889282,10.801118850708008
71,EN_Word_order,frequency,pythia-160m,21.891961574554443,9.207668900489807,14.85932445526123
71,FR_Word_order,frequency,pythia-160m,20.796104431152344,11.77893614768982,11.106640815734863
72,EN_Word_order,frequency,pythia-160m,19.976330757141113,12.140893936157227,13.601253509521484
72,FR_Word_order,frequency,pythia-160m,19.954247891902924,14.587946891784668,10.95478343963623
73,EN_Word_order,frequency,pythia-160m,16.849201202392578,7.990598201751709,9.510156631469727
73,FR_Word_order,frequency,pythia-160m,23.45645236968994,9.267902851104736,11.800909996032715
74,EN_Word_order,frequency,pythia-160m,21.556982569396496,6.071354180574417,12.966703943908215
74,FR_Word_order,frequency,pythia-160m,22.212509448174387,11.404541552066803,11.973798091057688
75,EN_Word_order,frequency,pythia-160m,24.485573530197144,6.9373475313186646,16.16144323348999
75,FR_Word_order,frequency,pythia-160m,27.55884051322937,11.645462989807129,17.295905590057373
76,EN_Word_order,frequency,pythia-160m,22.532695531845093,7.574436664581299,14.35719084739685
76,FR_Word_order,frequency,pythia-160m,25.599099159240723,14.00540018081665,15.381484031677246
77,EN_Word_order,frequency,pythia-160m,11.568143367767334,5.369959473609924,8.248086929321289
77,FR_Word_order,frequency,pythia-160m,15.895541667938232,7.056769847869873,7.906975746154785
78,EN_Word_order,frequency,pythia-160m,13.4971444606781,7.703460603952408,9.757193565368652
78,FR_Word_order,frequency,pythia-160m,18.29336643218994,10.165520697832108,10.395242691040039
79,EN_Word_order,frequency,pythia-160m,21.38027572631836,10.458971437066793,14.250913143157959
79,FR_Word_order,frequency,pythia-160m,21.764357209205627,11.988008446991444,13.710110306739807
80,EN_Word_order,frequency,pythia-160m,20.8837435785681,7.254849910736084,14.099932486191392
80,FR_Word_order,frequency,pythia-160m,22.143703021109104,13.148609638214111,13.482394732534885
81,EN_Word_order,frequency,pythia-160m,16.440512657165527,2.8435994386672974,7.9369401931762695
81,FR_Word_order,frequency,pythia-160m,17.266464233398438,4.446020483970642,7.262934684753418
82,EN_Word_order,frequency,pythia-160m,20.597520660609007,6.749717175960541,13.967557739466429
82,FR_Word_order,frequency,pythia-160m,23.21176815032959,7.195359587669373,16.171643257141113
83,EN_Word_order,manner,pythia-160m,12.283752202987671,8.634135723114014,9.409610748291016
83,FR_Word_order,manner,pythia-160m,13.68149709701538,13.426502496004105,7.477086067199707
84,EN_Word_order,manner,pythia-160m,19.081507682800293,2.9574544429779053,10.460138320922852
84,FR_Word_order,manner,pythia-160m,23.041555404663086,4.408944487571716,14.169368743896484
85,EN_Word_order,manner,pythia-160m,16.11440658569336,3.9582358598709106,11.522104263305664
85,FR_Word_order,manner,pythia-160m,23.035468101501465,9.26605224609375,13.4929780960083
86,EN_Word_order,manner,pythia-160m,17.888350397348404,5.723288029432297,12.040127664804459
86,FR_Word_order,manner,pythia-160m,20.7882981300354,12.11630666255951,13.499160766601562
87,EN_Word_order,manner,pythia-160m,16.736679553985596,11.33925586938858,12.902582168579102
87,FR_Word_order,manner,pythia-160m,20.68466329574585,14.651642322540283,12.78714656829834
88,EN_Word_order,manner,pythia-160m,13.100662231445312,14.442537307739258,7.79044246673584
88,FR_Word_order,manner,pythia-160m,14.976617813110352,16.718631744384766,9.006365776062012
89,EN_Word_order,manner,pythia-160m,14.011987209320068,12.371159553527832,9.990903854370117
89,FR_Word_order,manner,pythia-160m,21.16563129425049,15.097267508506775,12.317610740661621
90,EN_Word_order,manner,pythia-160m,18.271999835968018,8.407031178474426,14.09272813796997
90,FR_Word_order,manner,pythia-160m,19.814101085066795,11.294206500053406,11.661678180098534
91,EN_Word_order,manner,pythia-160m,16.362830981612206,14.342508271336555,9.145785197615623
91,FR_Word_order,manner,pythia-160m,19.247768878936768,18.04190719127655,9.38417387008667
92,EN_Word_order,manner,pythia-160m,14.24737548828125,11.780989646911621,9.363455772399902
92,FR_Word_order,manner,pythia-160m,16.48088836669922,14.791390419006348,10.347046852111816
93,EN_Word_order,frequency,pythia-160m,18.825161933898926,12.240996196866035,11.441328048706055
93,FR_Word_order,frequency,pythia-160m,22.848015785217285,23.514884024858475,12.52411937713623
94,EN_Word_order,frequency,pythia-160m,12.363482236862183,11.672738075256348,9.461554527282715
94,FR_Word_order,frequency,pythia-160m,19.85012435913086,14.08461856842041,12.497578620910645
95,EN_Word_order,frequency,pythia-160m,22.24264246225357,6.352567434310913,11.253665030002594
95,FR_Word_order,frequency,pythia-160m,24.181612968444824,10.446290016174316,13.319670677185059
96,EN_Word_order,frequency,pythia-160m,19.916975498199463,8.680934309959412,14.424688339233398
96,FR_Word_order,frequency,pythia-160m,24.14231777191162,9.181447982788086,13.901894569396973
97,EN_Word_order,frequency,pythia-160m,17.848362267017365,8.113169997930527,13.314341843128204
97,FR_Word_order,frequency,pythia-160m,18.9537091255188,10.718981996178627,12.303701877593994
98,EN_Word_order,frequency,pythia-160m,22.363414764404297,10.506630420684814,13.654216766357422
98,FR_Word_order,frequency,pythia-160m,20.532230377197266,17.766165494918823,11.795677185058594
99,EN_Word_order,frequency,pythia-160m,17.9554604254663,11.475073337554932,13.413991805166006
99,FR_Word_order,frequency,pythia-160m,21.946563720703125,17.295291543006897,15.073412418365479
100,EN_Word_order,frequency,pythia-160m,17.061650276184082,16.288485884666443,11.551416397094727
100,FR_Word_order,frequency,pythia-160m,20.919952392578125,17.585522413253784,13.130987167358398
101,EN_Word_order,frequency,pythia-160m,25.364712891634554,15.150663256645203,15.469410119112581
101,FR_Word_order,frequency,pythia-160m,28.57259511947632,18.851627349853516,16.556142330169678
102,EN_Word_order,frequency,pythia-160m,18.322205543518066,6.169646263122559,14.966438293457031
102,FR_Word_order,frequency,pythia-160m,17.251747131347656,10.610934257507324,11.555999755859375
103,EN_Word_order,manner,pythia-160m,16.760383374989033,10.532500982284546,12.03307843953371
103,FR_Word_order,manner,pythia-160m,18.060673743486404,14.164346277713776,10.711316615343094
104,EN_Word_order,manner,pythia-160m,16.25791534781456,8.744329363107681,12.325570672750473
104,FR_Word_order,manner,pythia-160m,24.193910837173462,11.336314082145691,15.297467470169067
105,EN_Word_order,manner,pythia-160m,19.56815242767334,11.002277970314026,14.905741691589355
105,FR_Word_order,manner,pythia-160m,22.82215166091919,15.438059568405151,13.554462909698486
106,EN_Word_order,manner,pythia-160m,17.5570396669209,12.641386210918427,12.33562796190381
106,FR_Word_order,manner,pythia-160m,20.170547485351562,16.487688213586807,12.499505996704102
107,EN_Word_order,manner,pythia-160m,18.2952938079834,9.12070119380951,13.209373474121094
107,FR_Word_order,manner,pythia-160m,19.002543449401855,10.602545142173767,10.568377494812012
108,EN_Word_order,manner,pythia-160m,16.21304988861084,15.410829663276672,11.88207721710205
108,FR_Word_order,manner,pythia-160m,20.466166615486145,20.79917812347412,12.123982548713684
109,EN_Word_order,manner,pythia-160m,18.105360984802246,13.102177619934082,13.598204612731934
109,FR_Word_order,manner,pythia-160m,20.184306621551514,20.11630344390869,12.250836372375488
110,EN_Word_order,manner,pythia-160m,16.367938995361328,3.7524189054965973,11.717979431152344
110,FR_Word_order,manner,pythia-160m,16.443817615509033,4.241054534912109,7.8233723640441895
111,EN_Word_order,manner,pythia-160m,21.1232683211565,7.724888026714325,14.15091459453106
111,FR_Word_order,manner,pythia-160m,19.278860822319984,12.36515498161316,10.46078146994114
112,EN_Word_order,manner,pythia-160m,20.763999462127686,13.612133622169495,16.648271560668945
112,FR_Word_order,manner,pythia-160m,17.71079821884632,16.728909492492676,9.235146477818489
113,EN_Word_order,frequency,pythia-160m,18.652745286934078,7.524380534887314,11.928299549035728
113,FR_Word_order,frequency,pythia-160m,21.367656539776362,8.299226313829422,12.955594662227668
114,EN_Word_order,frequency,pythia-160m,24.320648670196533,10.49575424194336,17.839806079864502
114,FR_Word_order,frequency,pythia-160m,19.219880163669586,12.922679901123047,11.545412600040436
115,EN_Word_order,frequency,pythia-160m,16.774834871292114,5.684714317321777,14.684151649475098
115,FR_Word_order,frequency,pythia-160m,20.33803939819336,12.770459175109863,12.083148002624512
116,EN_Word_order,frequency,pythia-160m,23.073935095220804,12.434748768806458,17.15297180786729
116,FR_Word_order,frequency,pythia-160m,24.367858610115945,15.390170574188232,16.311408719979227
117,EN_Word_order,frequency,pythia-160m,27.399514253091183,13.773099541664124,21.997928674172726
117,FR_Word_order,frequency,pythia-160m,28.8424413903158,17.28854775428772,20.537489722530154
118,EN_Word_order,frequency,pythia-160m,13.361439228057861,8.419273257255554,9.27233600616455
118,FR_Word_order,frequency,pythia-160m,17.16562271118164,10.588281691074371,10.18649959564209
119,EN_Word_order,frequency,pythia-160m,14.509106636047363,11.153679847717285,8.717161178588867
119,FR_Word_order,frequency,pythia-160m,16.143600463867188,15.377630710601807,9.44041633605957
120,EN_Word_order,frequency,pythia-160m,20.492405466735363,16.324630737304688,13.838914096355438
120,FR_Word_order,frequency,pythia-160m,25.157234877347946,18.211697101593018,15.939410209655762
121,EN_Word_order,frequency,pythia-160m,20.37290048599243,16.323051691055298,14.210494995117188
121,FR_Word_order,frequency,pythia-160m,23.33336067199707,16.705452919006348,14.148988723754883
122,EN_Word_order,frequency,pythia-160m,25.225996494293213,13.904720187187195,17.13721513748169
122,FR_Word_order,frequency,pythia-160m,27.150776863098145,15.06990110874176,18.768548011779785
123,EN_Word_order,manner,pythia-160m,11.38651018589735,11.385370969772339,10.066372565925121
123,FR_Word_order,manner,pythia-160m,15.604721009731293,17.07584136724472,9.939286172389984
124,EN_Word_order,manner,pythia-160m,15.123206615447998,4.882259950041771,12.396100044250488
124,FR_Word_order,manner,pythia-160m,16.342692852020264,7.39028537273407,6.016233921051025
125,EN_Word_order,manner,pythia-160m,16.94299030303955,15.457667469978333,12.892871856689453
125,FR_Word_order,manner,pythia-160m,20.264558792114258,15.831896901130676,10.829572677612305
126,EN_Word_order,manner,pythia-160m,10.341615676879883,16.981159448623657,7.871458053588867
126,FR_Word_order,manner,pythia-160m,12.403245449066162,18.73397946357727,7.624499797821045
127,EN_Word_order,manner,pythia-160m,21.196181297302246,8.771849393844604,13.029351234436035
127,FR_Word_order,manner,pythia-160m,17.718056678771973,12.547045111656189,10.619186401367188
128,EN_Word_order,manner,pythia-160m,17.04582452774048,11.117563843727112,10.369085311889648
128,FR_Word_order,manner,pythia-160m,17.89009714126587,11.791668176651001,12.276505470275879
129,EN_Word_order,manner,pythia-160m,17.248511791229248,7.187897443771362,11.261149406433105
129,FR_Word_order,manner,pythia-160m,21.417628288269043,9.430794358253479,11.704574584960938
130,EN_Word_order,manner,pythia-160m,13.82887601852417,14.279662489891052,9.669069290161133
130,FR_Word_order,manner,pythia-160m,19.946959495544434,14.762513637542725,10.51159381866455
131,EN_Word_order,manner,pythia-160m,17.811249256134033,13.392228960990906,10.859514236450195
131,FR_Word_order,manner,pythia-160m,19.277178287506104,14.47033417224884,11.320008277893066
132,EN_Word_order,manner,pythia-160m,17.76098108291626,16.682856738567352,12.842354774475098
132,FR_Word_order,manner,pythia-160m,17.09203290939331,21.405523777008057,9.996077537536621
133,EN_Word_order,frequency,pythia-160m,14.967419926077127,2.821935474872589,6.417224407196045
133,FR_Word_order,frequency,pythia-160m,14.99043726362288,5.987002372741699,6.901543617248535
134,EN_Word_order,manner,pythia-160m,12.90243148803711,8.77094578742981,10.354429244995117
134,FR_Word_order,manner,pythia-160m,17.605748653411865,7.65179181098938,9.680091857910156
135,EN_Word_order,frequency,pythia-160m,14.982884407043457,16.602641105651855,12.428085327148438
135,FR_Word_order,frequency,pythia-160m,20.65139102935791,19.40867042541504,13.716042518615723
136,EN_Word_order,manner,pythia-160m,13.628827333450317,1.9085177183151245,10.585819244384766
136,FR_Word_order,manner,pythia-160m,19.67175006866455,6.378142833709717,11.690911293029785
137,EN_Word_order,frequency,pythia-160m,17.235112190246582,9.47849178314209,10.59026050567627
137,FR_Word_order,frequency,pythia-160m,17.15282440185547,11.399536818265915,8.7744779586792
138,EN_Word_order,manner,pythia-160m,14.852658674120903,6.746600389480591,13.046789094805717
138,FR_Word_order,manner,pythia-160m,20.93102889508009,10.735960960388184,13.274541430175304
139,EN_Word_order,frequency,pythia-160m,15.935380220413208,14.385601043701172,12.804755210876465
139,FR_Word_order,frequency,pythia-160m,20.077213287353516,19.221333980560303,11.4395112991333
140,EN_Word_order,manner,pythia-160m,14.048792362213135,12.452061176300049,12.496561050415039
140,FR_Word_order,manner,pythia-160m,15.762109756469727,13.41381549835205,11.042343139648438
141,EN_Word_order,frequency,pythia-160m,11.781813621520996,10.872856616973877,7.153651714324951
141,FR_Word_order,frequency,pythia-160m,14.980030536651611,14.566619873046875,6.127281665802002
142,EN_Word_order,manner,pythia-160m,16.6246687322855,15.150444626808167,9.972398415207863
142,FR_Word_order,manner,pythia-160m,19.559329763054848,16.96138095855713,9.69573475420475
143,EN_Word_order,frequency,pythia-160m,11.691861629486084,13.548864960670471,8.246817588806152
143,FR_Word_order,frequency,pythia-160m,19.213982582092285,14.070816040039062,12.661134719848633
144,EN_Word_order,manner,pythia-160m,12.368918150663376,11.252238512039185,11.29116341471672
144,FR_Word_order,manner,pythia-160m,14.883464379236102,13.394371509552002,9.237443013116717
145,EN_Word_order,frequency,pythia-160m,15.758796691894531,8.641164210624993,11.416309356689453
145,FR_Word_order,frequency,pythia-160m,16.204756259918213,12.116697477176785,9.831048965454102
146,EN_Word_order,manner,pythia-160m,17.680435173213482,6.609570235013962,12.799493782222271
146,FR_Word_order,manner,pythia-160m,21.04025387763977,10.505532264709473,14.530603647232056
147,EN_Word_order,frequency,pythia-160m,23.021138191223145,19.640390396118164,18.94987678527832
147,FR_Word_order,frequency,pythia-160m,26.72145652770996,22.474007606506348,21.436882972717285
148,EN_Word_order,manner,pythia-160m,16.88265585899353,7.992743004113436,11.818496942520142
148,FR_Word_order,manner,pythia-160m,14.594393223524094,12.467442899942398,6.877270668745041
149,EN_Word_order,frequency,pythia-160m,19.376763820648193,11.941334158182144,14.807328224182129
149,FR_Word_order,frequency,pythia-160m,19.985837936401367,13.126950070261955,14.966778755187988
150,EN_Word_order,manner,pythia-160m,15.111337751150131,11.230441570281982,10.939292043447495
150,FR_Word_order,manner,pythia-160m,19.89299526438117,16.179973125457764,10.13108005747199
151,EN_Word_order,frequency,pythia-160m,19.87110936641693,14.330321788787842,14.002520442008972
151,FR_Word_order,frequency,pythia-160m,25.427015781402588,13.84812593460083,17.776817798614502
152,EN_Word_order,manner,pythia-160m,17.577292442321777,3.55388605594635,10.408703804016113
152,FR_Word_order,manner,pythia-160m,17.287196159362793,9.082034587860107,8.71516227722168
153,EN_Word_order,frequency,pythia-160m,20.313509941101074,6.329760670661926,12.282639503479004
153,FR_Word_order,frequency,pythia-160m,25.227500915527344,10.196124076843262,10.56021785736084
154,EN_Word_order,frequency,pythia-160m,23.18202248774469,13.83437168598175,14.305887615308166
154,FR_Word_order,frequency,pythia-160m,22.406072173267603,16.583496570587158,11.185936484485865
155,EN_Word_order,frequency,pythia-160m,20.596966683864594,4.810685634613037,12.279001116752625
155,FR_Word_order,frequency,pythia-160m,24.16226862370968,8.19133973121643,12.419584274291992
156,EN_Word_order,frequency,pythia-160m,21.54342552414164,13.514078557491302,14.911818617489189
156,FR_Word_order,frequency,pythia-160m,27.473462148569524,15.538761660456657,14.88147286977619
157,EN_Word_order,frequency,pythia-160m,20.555258160457015,9.535657584667206,13.557107334956527
157,FR_Word_order,frequency,pythia-160m,25.31925804167986,9.530579447746277,14.60324890166521
158,EN_Word_order,frequency,pythia-160m,22.31653881072998,6.988788731396198,12.830509185791016
158,FR_Word_order,frequency,pythia-160m,23.574440956115723,9.15760239213705,12.087376594543457
159,EN_Word_order,frequency,pythia-160m,20.824222658760846,8.057611963711679,13.365892027504742
159,FR_Word_order,frequency,pythia-160m,27.078145772218704,10.722078221384436,17.513822346925735
160,EN_Word_order,frequency,pythia-160m,30.661577932536602,17.012064576148987,21.056725256145
160,FR_Word_order,frequency,pythia-160m,26.446864038705826,20.946826100349426,14.6926249563694
161,EN_Word_order,frequency,pythia-160m,19.327555188909173,8.006137371063232,12.248204717412591
161,FR_Word_order,frequency,pythia-160m,21.985803087241948,11.122739553451538,11.345658739097416
162,EN_Word_order,frequency,pythia-160m,22.948286533355713,14.043633937835693,17.347153186798096
162,FR_Word_order,frequency,pythia-160m,22.49125599861145,15.798611640930176,14.877527475357056
163,EN_Word_order,manner,pythia-160m,18.817412853240967,7.736687421798706,11.209850311279297
163,FR_Word_order,manner,pythia-160m,21.663881301879883,11.46605110168457,10.693899154663086
164,EN_Word_order,manner,pythia-160m,15.376476287841797,9.918381690979004,9.741376876831055
164,FR_Word_order,manner,pythia-160m,19.28944206237793,12.554917395114899,10.845916748046875
165,EN_Word_order,manner,pythia-160m,20.790484853088856,9.170063376426697,14.54434198886156
165,FR_Word_order,manner,pythia-160m,21.84147561341524,12.303805351257324,12.801095135509968
166,EN_Word_order,manner,pythia-160m,17.796167135238647,14.232892990112305,14.52961802482605
166,FR_Word_order,manner,pythia-160m,19.597920358181,18.915644824504852,12.696619927883148
167,EN_Word_order,manner,pythia-160m,21.61445140838623,9.320542335510254,14.779107093811035
167,FR_Word_order,manner,pythia-160m,23.03097915649414,11.219000339508057,14.022310256958008
168,EN_Word_order,manner,pythia-160m,14.065041542053223,4.5060789585113525,9.309379577636719
168,FR_Word_order,manner,pythia-160m,17.703691482543945,10.116168022155762,10.142786026000977
169,EN_Word_order,manner,pythia-160m,14.253421930945478,6.321041822433472,10.780370859778486
169,FR_Word_order,manner,pythia-160m,17.70712149888277,9.369282007217407,10.69532311707735
170,EN_Word_order,manner,pythia-160m,14.260041877627373,8.50752079486847,9.964266940951347
170,FR_Word_order,manner,pythia-160m,18.985588788986206,15.273964881896973,10.794336080551147
171,EN_Word_order,manner,pythia-160m,15.636651929467916,9.887689173221588,11.230779584497213
171,FR_Word_order,manner,pythia-160m,21.008567839860916,10.93092954158783,11.279291182756424
172,EN_Word_order,manner,pythia-160m,12.931541979312897,8.828940868377686,10.236457645893097
172,FR_Word_order,manner,pythia-160m,15.58858809620142,14.097994804382324,8.282336570322514
173,EN_Word_order,frequency,pythia-160m,11.688742399215698,5.719613075256348,10.273114204406738
173,FR_Word_order,frequency,pythia-160m,15.37796401977539,10.405985832214355,10.477469444274902
174,EN_Word_order,manner,pythia-160m,23.805502239614725,5.277464389801025,18.7480347789824
174,FR_Word_order,manner,pythia-160m,23.61523002386093,12.811212301254272,14.734958112239838
175,EN_Word_order,frequency,pythia-160m,17.88085550069809,6.13469386100769,12.818770349025726
175,FR_Word_order,frequency,pythia-160m,22.807754039764404,12.861694812774658,13.79365587234497
176,EN_Word_order,manner,pythia-160m,18.567987330257893,7.77580451965332,13.516358323395252
176,FR_Word_order,manner,pythia-160m,20.873981973156333,10.39173698425293,11.733215233311057
177,EN_Word_order,frequency,pythia-160m,20.504110157489777,6.154620885848999,14.017033398151398
177,FR_Word_order,frequency,pythia-160m,24.59656873345375,13.070719718933105,14.387861877679825
178,EN_Word_order,manner,pythia-160m,15.272908687591553,15.111059784889221,9.907591342926025
178,FR_Word_order,manner,pythia-160m,19.871222972869873,16.19636821746826,11.283840656280518
179,EN_Word_order,frequency,pythia-160m,20.5997331738472,9.66630756855011,13.80494099855423
179,FR_Word_order,frequency,pythia-160m,23.156683947890997,13.575186491012573,14.007275607436895
180,EN_Word_order,manner,pythia-160m,16.502415254712105,10.029276609420776,10.687093332409859
180,FR_Word_order,manner,pythia-160m,18.988469123840332,13.996687889099121,13.116313457489014
181,EN_Word_order,frequency,pythia-160m,16.18314501643181,7.535742402076721,11.669938534498215
181,FR_Word_order,frequency,pythia-160m,21.535860300064087,11.308295249938965,14.636024236679077
182,EN_Word_order,manner,pythia-160m,17.38787317276001,10.41515725851059,11.931480884552002
182,FR_Word_order,manner,pythia-160m,21.056477308273315,12.944907546043396,12.694930791854858
183,EN_Word_order,frequency,pythia-160m,20.514511086046696,11.415777921676636,12.834381081163883
183,FR_Word_order,frequency,pythia-160m,24.62450921535492,15.48818063735962,14.584569334983826
184,EN_Word_order,manner,pythia-160m,17.485698223114014,11.275908470153809,10.328588962554932
184,FR_Word_order,manner,pythia-160m,23.03943571448326,15.160308837890625,11.424384444952011
185,EN_Word_order,frequency,pythia-160m,21.449954450130463,17.098470447584987,13.122983396053314
185,FR_Word_order,frequency,pythia-160m,24.18903748691082,21.047745540738106,13.269090816378593
186,EN_Word_order,manner,pythia-160m,22.635522842407227,1.8626443375833333,16.52090835571289
186,FR_Word_order,manner,pythia-160m,21.1489305049181,10.038006398826838,14.328747227787971
187,EN_Word_order,frequency,pythia-160m,27.431084275245667,5.6962281465530396,18.536871910095215
187,FR_Word_order,frequency,pythia-160m,27.72178077697754,7.38813579082489,14.981132507324219
188,EN_Word_order,manner,pythia-160m,12.978687405586243,14.561581373214722,11.703680515289307
188,FR_Word_order,manner,pythia-160m,18.784819841384888,16.100035190582275,12.55787444114685
