item_no,condition,advTYPE,model,surprisal_region2,surprisal_region3,surprisal_critical_token,surprisal_region2_PLL_word_l2r,surprisal_region3_PLL_word_l2r,surprisal_critical_token_PLL_word_l2r
44,EN_Word_order,manner,distilbert,6.575176477432251,5.904017627239227,2.7112510204315186,6.575176477432251,5.904017627239227,2.7112510204315186
44,FR_Word_order,manner,distilbert,13.913924217224121,5.484895080327988,11.143898963928223,13.913924217224121,5.484895080327988,11.143898963928223
45,EN_Word_order,manner,distilbert,6.540063738822937,8.971065893769264,5.248096942901611,6.540063738822937,8.971065893769264,5.248096942901611
45,FR_Word_order,manner,distilbert,6.953066945075989,8.939132630825043,4.954968452453613,6.953066945075989,8.939132630825043,4.954968452453613
46,EN_Word_order,manner,distilbert,8.37568998336792,3.7441699504852295,6.456296443939209,8.37568998336792,3.7441699504852295,6.456296443939209
46,FR_Word_order,manner,distilbert,8.370820999145508,4.168192148208618,5.4245123863220215,8.370820999145508,4.168192148208618,5.4245123863220215
47,EN_Word_order,manner,distilbert,4.966220776506816,20.705843925476074,3.877871513366699,12.924917101860046,20.705843925476074,3.877871513366699
47,FR_Word_order,manner,distilbert,13.140616841148585,19.733124256134033,10.8591947555542,24.538371294736862,19.733124256134033,10.8591947555542
48,EN_Word_order,manner,distilbert,11.651132106781006,4.057135745882988,9.002829551696777,11.651132106781006,4.057135745882988,9.002829551696777
48,FR_Word_order,manner,distilbert,10.641794204711914,4.049816973507404,7.375744819641113,10.641794204711914,4.049816973507404,7.375744819641113
49,EN_Word_order,manner,distilbert,2.315757930278778,9.533295392990112,2.0440685749053955,2.315757930278778,9.533295392990112,2.0440685749053955
49,FR_Word_order,manner,distilbert,6.905131995677948,10.593825250864029,6.0190510749816895,6.905131995677948,10.593825250864029,6.0190510749816895
50,EN_Word_order,manner,distilbert,11.115903854370117,13.113853216171265,8.200515747070312,11.115903854370117,23.102494716644287,8.200515747070312
50,FR_Word_order,manner,distilbert,7.697739124298096,13.226221323013306,2.8619284629821777,7.697739124298096,23.64317560195923,2.8619284629821777
51,EN_Word_order,manner,distilbert,7.896602153778076,8.976914465427399,3.9938886165618896,7.896602153778076,8.976914465427399,3.9938886165618896
51,FR_Word_order,manner,distilbert,17.967751026153564,9.191446542739868,12.709485054016113,17.967751026153564,9.191446542739868,12.709485054016113
52,EN_Word_order,manner,distilbert,6.470355987548828,6.984091520309448,3.700437545776367,6.470355987548828,6.984091520309448,3.700437545776367
52,FR_Word_order,manner,distilbert,9.797671794891357,12.316165745258331,5.14230489730835,9.797671794891357,12.316165745258331,5.14230489730835
53,EN_Word_order,manner,distilbert,7.947468996047974,9.694671869277954,5.8156585693359375,7.947468996047974,9.694671869277954,5.8156585693359375
53,FR_Word_order,manner,distilbert,4.711444139480591,8.709579974412918,2.2082748413085938,4.711444139480591,8.709579974412918,2.2082748413085938
54,EN_Word_order,manner,distilbert,6.465552568435669,6.3308826088778005,3.3312816619873047,6.465552568435669,12.591410756098412,3.3312816619873047
54,FR_Word_order,manner,distilbert,8.845187902450562,6.165589245006231,5.244115829467773,8.845187902450562,13.463940158456353,5.244115829467773
55,EN_Word_order,manner,distilbert,6.291174829006195,3.1269304669840494,5.478632926940918,6.291174829006195,10.44930530525744,5.478632926940918
55,FR_Word_order,manner,distilbert,7.393987715244293,5.388698709459277,6.760845184326172,7.393987715244293,12.656973505858332,6.760845184326172
56,EN_Word_order,manner,distilbert,9.046094059944153,9.709866404533386,7.102071285247803,9.046094059944153,9.709866404533386,7.102071285247803
56,FR_Word_order,manner,distilbert,11.845160961151123,12.84300684928894,8.777799606323242,11.845160961151123,12.84300684928894,8.777799606323242
57,EN_Word_order,manner,distilbert,9.468459963798523,11.145623445510864,9.181292533874512,9.468459963798523,11.145623445510864,9.181292533874512
57,FR_Word_order,manner,distilbert,12.519067525863647,11.667226195335388,9.08407974243164,12.519067525863647,11.667226195335388,9.08407974243164
58,EN_Word_order,manner,distilbert,9.422369122505188,4.56580913066864,7.584495544433594,9.422369122505188,4.56580913066864,7.584495544433594
58,FR_Word_order,manner,distilbert,10.422192931175232,5.219447284936905,8.567801475524902,10.422192931175232,5.219447284936905,8.567801475524902
59,EN_Word_order,manner,distilbert,11.983139991760254,9.502806901931763,7.543249130249023,11.983139991760254,9.502806901931763,7.543249130249023
59,FR_Word_order,manner,distilbert,17.625982761383057,12.086071968078613,12.283814430236816,17.625982761383057,12.086071968078613,12.283814430236816
60,EN_Word_order,manner,distilbert,1.9177682846784592,0.6915403208695352,1.8238873481750488,1.9177682846784592,0.6915403208695352,1.8238873481750488
60,FR_Word_order,manner,distilbert,11.595993041992188,1.8796636462211609,8.956872940063477,11.595993041992188,1.8796636462211609,8.956872940063477
61,EN_Word_order,manner,distilbert,12.373346328735352,21.13645625114441,9.291584968566895,12.373346328735352,21.13645625114441,9.291584968566895
61,FR_Word_order,manner,distilbert,5.723800897598267,21.705236434936523,3.254869222640991,5.723800897598267,21.705236434936523,3.254869222640991
62,EN_Word_order,manner,distilbert,0.10821205703541636,3.3144298647530377,0.013584728818386793,6.116368361748755,3.3144298647530377,6.021741033531725
62,FR_Word_order,manner,distilbert,0.3188625832553953,3.3185266703367233,0.13550817570649087,3.0203688889741898,3.3185266703367233,2.8370144814252853
63,EN_Word_order,frequency,distilbert,6.617778182029724,5.2607409954071045,5.39753532409668,6.617778182029724,5.2607409954071045,5.39753532409668
63,FR_Word_order,frequency,distilbert,19.23560667037964,6.853092432022095,13.1370267868042,19.23560667037964,6.853092432022095,13.1370267868042
64,EN_Word_order,frequency,distilbert,5.563947916030884,7.37002295255661,5.054984092712402,5.563947916030884,7.37002295255661,5.054984092712402
64,FR_Word_order,frequency,distilbert,17.255772590637207,8.207856059074402,12.14399242401123,17.255772590637207,8.207856059074402,12.14399242401123
65,EN_Word_order,frequency,distilbert,9.172418355941772,1.9286586046218872,6.917269229888916,9.172418355941772,1.9286586046218872,6.917269229888916
65,FR_Word_order,frequency,distilbert,13.126060962677002,5.903303623199463,10.562299728393555,13.126060962677002,5.903303623199463,10.562299728393555
66,EN_Word_order,frequency,distilbert,10.425938427448273,6.200469017028809,10.237211227416992,10.425938427448273,6.200469017028809,10.237211227416992
66,FR_Word_order,frequency,distilbert,14.890442609786987,9.072340965270996,11.418741226196289,14.890442609786987,9.072340965270996,11.418741226196289
67,EN_Word_order,frequency,distilbert,9.361479490995407,2.354387640953064,8.98967170715332,9.361479490995407,2.354387640953064,8.98967170715332
67,FR_Word_order,frequency,distilbert,8.025351643562317,7.009560286998749,7.366689682006836,8.025351643562317,7.009560286998749,7.366689682006836
68,EN_Word_order,frequency,distilbert,10.07348108291626,2.950957179069519,5.54499626159668,10.07348108291626,2.950957179069519,5.54499626159668
68,FR_Word_order,frequency,distilbert,11.409027099609375,3.554049491882324,5.742292404174805,11.409027099609375,3.554049491882324,5.742292404174805
69,EN_Word_order,frequency,distilbert,9.622579097747803,3.7833032608032227,4.318059921264648,9.622579097747803,3.7833032608032227,4.318059921264648
69,FR_Word_order,frequency,distilbert,15.475102424621582,2.818367600440979,10.379683494567871,15.475102424621582,2.818367600440979,10.379683494567871
70,EN_Word_order,frequency,distilbert,2.1189046502113342,8.979905664920807,1.7635771036148071,2.1189046502113342,8.979905664920807,1.7635771036148071
70,FR_Word_order,frequency,distilbert,4.906470775604248,9.661682844161987,3.876046657562256,4.906470775604248,9.661682844161987,3.876046657562256
71,EN_Word_order,frequency,distilbert,11.17238461971283,5.848937153816223,10.614067077636719,11.17238461971283,5.848937153816223,10.614067077636719
71,FR_Word_order,frequency,distilbert,15.694480895996094,7.254186749458313,8.836082458496094,15.694480895996094,7.254186749458313,8.836082458496094
72,EN_Word_order,frequency,distilbert,9.23468301910907,15.3649582862854,9.143720626831055,15.296159927733243,15.3649582862854,9.143720626831055
72,FR_Word_order,frequency,distilbert,13.310409754514694,18.05876350402832,12.06379508972168,19.165569841861725,18.05876350402832,12.06379508972168
73,EN_Word_order,frequency,distilbert,11.500181198120117,8.719159603118896,4.501288414001465,11.500181198120117,8.719159603118896,4.501288414001465
73,FR_Word_order,frequency,distilbert,18.008013248443604,8.347378730773926,10.180234909057617,18.008013248443604,8.347378730773926,10.180234909057617
74,EN_Word_order,frequency,distilbert,5.7539587169885635,4.959175944328308,1.260054126381874,16.964914336800575,4.959175944328308,12.471009746193886
74,FR_Word_order,frequency,distilbert,11.445844277972355,2.8059064745903015,5.955516919726506,14.448238954180852,2.8059064745903015,8.957911595935002
75,EN_Word_order,frequency,distilbert,3.124864020384848,3.7933804988861084,0.007098712958395481,17.263706016354263,3.7933804988861084,6.268450069241226
75,FR_Word_order,frequency,distilbert,7.359973705373704,5.715101361274719,0.8221698170527816,27.359988427720964,5.715101361274719,12.35715267714113
76,EN_Word_order,frequency,distilbert,5.509822706192608,6.821671009063721,0.23602853199827223,23.54416301693709,6.821671009063721,18.270368842742755
76,FR_Word_order,frequency,distilbert,6.466598426900191,11.112119913101196,1.068623458943648,26.044760494911316,11.112119913101196,20.646785526954773
77,EN_Word_order,frequency,distilbert,3.1764305233955383,3.718441128730774,2.5548806190490723,3.1764305233955383,3.718441128730774,2.5548806190490723
77,FR_Word_order,frequency,distilbert,10.48043578863144,4.381494760513306,9.67583179473877,10.48043578863144,4.381494760513306,9.67583179473877
78,EN_Word_order,frequency,distilbert,5.284273862838745,4.487807720899582,3.7043650150299072,5.284273862838745,4.487807720899582,3.7043650150299072
78,FR_Word_order,frequency,distilbert,10.338491082191467,4.751522481441498,8.803296089172363,10.338491082191467,4.751522481441498,8.803296089172363
79,EN_Word_order,frequency,distilbert,8.451108694076538,5.6616286262869835,6.002957344055176,14.693495035171509,5.6616286262869835,12.245343685150146
79,FR_Word_order,frequency,distilbert,9.010549068450928,4.351993780583143,4.828341484069824,14.906344890594482,4.351993780583143,10.724137306213379
80,EN_Word_order,frequency,distilbert,8.987541198730469,4.097294569015503,5.639871597290039,17.349445819854736,4.097294569015503,14.001776218414307
80,FR_Word_order,frequency,distilbert,11.848585605621338,3.944202423095703,7.070343494415283,23.149388313293457,3.944202423095703,18.371146202087402
81,EN_Word_order,frequency,distilbert,6.420109510421753,4.00824761390686,2.3581035137176514,6.420109510421753,4.00824761390686,2.3581035137176514
81,FR_Word_order,frequency,distilbert,11.544517040252686,6.381704807281494,6.486510753631592,11.544517040252686,6.381704807281494,6.486510753631592
82,EN_Word_order,frequency,distilbert,7.044961512554437,3.822322130203247,0.4566212301142514,19.8554245531559,3.822322130203247,13.267084270715714
82,FR_Word_order,frequency,distilbert,6.882815085351467,4.682564325630665,1.4628746137022972,19.652567386627197,4.682564325630665,14.232626914978027
83,EN_Word_order,manner,distilbert,3.2696988582611084,4.346939701586962,2.0644993782043457,3.2696988582611084,4.346939701586962,2.0644993782043457
83,FR_Word_order,manner,distilbert,7.6252121925354,6.358476758003235,6.8891706466674805,7.6252121925354,6.358476758003235,6.8891706466674805
84,EN_Word_order,manner,distilbert,8.216951429843903,0.5591816604137421,7.366039276123047,8.216951429843903,0.5591816604137421,7.366039276123047
84,FR_Word_order,manner,distilbert,14.988189339637756,4.9255592823028564,13.869009017944336,14.988189339637756,4.9255592823028564,13.869009017944336
85,EN_Word_order,manner,distilbert,3.8834598064422607,0.5696804225444794,2.741091251373291,3.8834598064422607,0.5696804225444794,2.741091251373291
85,FR_Word_order,manner,distilbert,14.370058298110962,0.33895057439804077,12.841483116149902,14.370058298110962,0.33895057439804077,12.841483116149902
86,EN_Word_order,manner,distilbert,4.712962448596954,5.529177021235228,2.9384414553642273,10.299438297748566,5.529177021235228,8.524917304515839
86,FR_Word_order,manner,distilbert,16.364791870117188,9.110811471939087,10.655977725982666,24.20253896713257,9.110811471939087,18.493724822998047
87,EN_Word_order,manner,distilbert,10.531686663627625,12.664497375488281,8.891261100769043,10.531686663627625,12.664497375488281,8.891261100769043
87,FR_Word_order,manner,distilbert,13.69283151626587,12.817632675170898,10.254667282104492,13.69283151626587,12.817632675170898,10.254667282104492
88,EN_Word_order,manner,distilbert,6.270486414432526,16.232769012451172,5.582924842834473,6.270486414432526,16.232769012451172,5.582924842834473
88,FR_Word_order,manner,distilbert,5.325673341751099,15.88605284690857,4.881877899169922,5.325673341751099,15.88605284690857,4.881877899169922
89,EN_Word_order,manner,distilbert,3.091390609741211,12.339454226004818,2.3742053508758545,3.091390609741211,19.08312630634282,2.3742053508758545
89,FR_Word_order,manner,distilbert,13.452692031860352,12.295474156482669,8.842327117919922,13.452692031860352,20.247382402165385,8.842327117919922
90,EN_Word_order,manner,distilbert,4.270716596394777,2.1697757244110107,4.2082390785217285,4.270716596394777,2.1697757244110107,4.2082390785217285
90,FR_Word_order,manner,distilbert,11.529491901397705,3.7359092235565186,8.525139808654785,11.529491901397705,3.7359092235565186,8.525139808654785
91,EN_Word_order,manner,distilbert,5.719388484954834,8.312074944376945,3.125333309173584,5.719388484954834,18.83704026043415,3.125333309173584
91,FR_Word_order,manner,distilbert,12.979494094848633,7.50487582013011,7.10496711730957,12.979494094848633,18.034225907176733,7.10496711730957
92,EN_Word_order,manner,distilbert,6.800232887268066,12.713293552398682,2.8866450786590576,6.800232887268066,12.713293552398682,2.8866450786590576
92,FR_Word_order,manner,distilbert,14.991100311279297,12.718482732772827,9.546416282653809,14.991100311279297,12.718482732772827,9.546416282653809
93,EN_Word_order,frequency,distilbert,14.615117073059082,4.975532271826523,11.189306259155273,14.615117073059082,11.180438497030991,11.189306259155273
93,FR_Word_order,frequency,distilbert,23.630098342895508,10.198124541188008,14.346602439880371,23.630098342895508,18.7354082895763,14.346602439880371
94,EN_Word_order,frequency,distilbert,3.7845206558704376,17.971107482910156,3.474123001098633,3.7845206558704376,17.971107482910156,3.474123001098633
94,FR_Word_order,frequency,distilbert,9.77216911315918,21.41809892654419,9.231757164001465,9.77216911315918,21.41809892654419,9.231757164001465
95,EN_Word_order,frequency,distilbert,5.048469388391823,6.5905821323394775,0.06032642116770148,20.145521064754575,6.5905821323394775,15.157378097530454
95,FR_Word_order,frequency,distilbert,7.191945798695087,8.355340480804443,1.0522973611950874,24.8771989941597,8.355340480804443,18.7375505566597
96,EN_Word_order,frequency,distilbert,6.12661185851357,8.011678159236908,0.610557228234029,17.33016973733902,8.011678159236908,11.814115107059479
96,FR_Word_order,frequency,distilbert,5.176964175323519,9.716886281967163,0.01097334585574572,16.87817298846494,9.716886281967163,11.712182158997166
97,EN_Word_order,frequency,distilbert,9.575567960739136,0.025202339282259345,8.39119291305542,15.054491758346558,10.394708004314452,13.870116710662842
97,FR_Word_order,frequency,distilbert,12.212916493415833,0.022529081208631396,10.453224658966064,15.893654942512512,12.613945244811475,14.133963108062744
98,EN_Word_order,frequency,distilbert,14.643983364105225,5.1662867069244385,10.71414566040039,14.643983364105225,5.1662867069244385,10.71414566040039
98,FR_Word_order,frequency,distilbert,19.96230411529541,8.196722686290741,12.873090744018555,19.96230411529541,8.196722686290741,12.873090744018555
99,EN_Word_order,frequency,distilbert,14.27367103099823,7.347578197717667,13.653720378875732,19.84024703502655,7.347578197717667,19.220296382904053
99,FR_Word_order,frequency,distilbert,11.003795325756073,14.038452923297882,10.167198896408081,17.63042801618576,14.038452923297882,16.79383158683777
100,EN_Word_order,frequency,distilbert,8.659657955169678,8.779972553253174,4.7804107666015625,8.659657955169678,8.779972553253174,4.7804107666015625
100,FR_Word_order,frequency,distilbert,14.703227043151855,10.3481924533844,8.813607215881348,14.703227043151855,10.3481924533844,8.813607215881348
101,EN_Word_order,frequency,distilbert,15.42723536491394,10.999888479709625,6.449903249740601,22.837623834609985,10.999888479709625,13.860291719436646
101,FR_Word_order,frequency,distilbert,21.83634614944458,13.009961128234863,11.734364986419678,27.605125427246094,13.009961128234863,17.50314426422119
102,EN_Word_order,frequency,distilbert,10.09807574748993,5.1412353515625,7.573075175285339,16.425774931907654,5.1412353515625,13.900774359703064
102,FR_Word_order,frequency,distilbert,21.463034868240356,7.887766361236572,19.34185218811035,21.972337007522583,7.887766361236572,19.851154327392578
103,EN_Word_order,manner,distilbert,13.23599100112915,4.3228873219331945,8.73350715637207,13.23599100112915,13.05493786930947,8.73350715637207
103,FR_Word_order,manner,distilbert,18.3560733795166,5.89796401373701,13.110097885131836,18.3560733795166,14.967741966244148,13.110097885131836
104,EN_Word_order,manner,distilbert,0.9137436168384738,7.6519070863723755,0.06092614104272798,9.91700426657917,7.6519070863723755,9.064186790783424
104,FR_Word_order,manner,distilbert,3.244299314916134,8.769942581653595,1.8991508707404137,13.862620234489441,8.769942581653595,12.51747179031372
105,EN_Word_order,manner,distilbert,7.528674244880676,11.910922408103943,5.271003603935242,13.765687823295593,11.910922408103943,11.508017182350159
105,FR_Word_order,manner,distilbert,11.061785697937012,14.065828800201416,6.128638744354248,19.15369462966919,14.065828800201416,14.220547676086426
106,EN_Word_order,manner,distilbert,4.467751109972596,7.224497497081757,0.027269447222352028,15.246527089737356,15.953684091567993,10.806045426987112
106,FR_Word_order,manner,distilbert,5.795472422381863,6.647241592407227,0.028847494861111045,15.332649725256488,15.086799085140228,9.566024797735736
107,EN_Word_order,manner,distilbert,1.9061947958543897,1.021703638035433,1.3994949357584119,12.431444396264851,7.270133651692049,11.924744536168873
107,FR_Word_order,manner,distilbert,6.370567560195923,1.2110195681414098,5.166724801063538,16.37594473361969,9.099271640177676,15.172101974487305
108,EN_Word_order,manner,distilbert,12.260026931762695,14.33372187614441,9.468916893005371,12.260026931762695,14.33372187614441,9.468916893005371
108,FR_Word_order,manner,distilbert,14.981652736663818,14.039488077163696,10.676044464111328,14.981652736663818,14.039488077163696,10.676044464111328
109,EN_Word_order,manner,distilbert,15.185609817504883,6.418599843978882,7.468934059143066,15.185609817504883,6.418599843978882,7.468934059143066
109,FR_Word_order,manner,distilbert,14.62828540802002,6.671749711036682,8.571409225463867,14.62828540802002,6.671749711036682,8.571409225463867
110,EN_Word_order,manner,distilbert,6.9092912673950195,1.2672631740570068,6.092270851135254,6.9092912673950195,1.2672631740570068,6.092270851135254
110,FR_Word_order,manner,distilbert,3.3137511014938354,1.0477891564369202,2.04876708984375,3.3137511014938354,1.0477891564369202,2.04876708984375
111,EN_Word_order,manner,distilbert,4.324670024216175,3.1214917190372944,0.3504473641514778,13.168470099568367,3.1214917190372944,9.19424743950367
111,FR_Word_order,manner,distilbert,10.114173173904419,3.2670318130403757,3.983281373977661,21.100337982177734,3.2670318130403757,14.969446182250977
112,EN_Word_order,manner,distilbert,8.85955536365509,10.444668054580688,7.068423271179199,8.85955536365509,10.444668054580688,7.068423271179199
112,FR_Word_order,manner,distilbert,11.994606971740723,10.577719926834106,6.974580764770508,11.994606971740723,10.577719926834106,6.974580764770508
113,EN_Word_order,frequency,distilbert,19.22312879562378,10.079395771026611,12.712899684906006,31.431703567504883,10.079395771026611,24.92147445678711
113,FR_Word_order,frequency,distilbert,24.171306610107422,10.76450490951538,14.337492942810059,30.586909294128418,10.76450490951538,20.753095626831055
114,EN_Word_order,frequency,distilbert,7.150603532791138,6.223916530609131,4.84473729133606,13.100192308425903,6.223916530609131,10.794326066970825
114,FR_Word_order,frequency,distilbert,8.283177733421326,9.04895305633545,5.927470088005066,11.799479842185974,9.04895305633545,9.443772196769714
115,EN_Word_order,frequency,distilbert,7.663701876997948,4.625746130943298,7.5088210105896,7.663701876997948,4.625746130943298,7.5088210105896
115,FR_Word_order,frequency,distilbert,14.880695104598999,6.576504468917847,13.134599685668945,14.880695104598999,6.576504468917847,13.134599685668945
116,EN_Word_order,frequency,distilbert,4.907898845151067,9.373806118965149,0.14190429635345936,18.858765922486782,9.373806118965149,14.092771373689175
116,FR_Word_order,frequency,distilbert,7.940832686377689,10.909810423851013,1.9583578824531287,21.007249295711517,10.909810423851013,15.024774491786957
117,EN_Word_order,frequency,distilbert,3.969666311517358,14.735380053520203,0.2574291918426752,19.954242922365665,14.735380053520203,16.242005802690983
117,FR_Word_order,frequency,distilbert,9.624106973409653,19.455212116241455,5.173252671957016,24.172214716672897,19.455212116241455,19.72136041522026
118,EN_Word_order,frequency,distilbert,9.28756308555603,6.419475853443146,6.434998512268066,9.28756308555603,6.419475853443146,6.434998512268066
118,FR_Word_order,frequency,distilbert,10.979213953018188,8.24054765701294,8.659122467041016,10.979213953018188,8.24054765701294,8.659122467041016
119,EN_Word_order,frequency,distilbert,6.580590486526489,7.454581260681152,4.094928741455078,6.580590486526489,7.454581260681152,4.094928741455078
119,FR_Word_order,frequency,distilbert,17.220609188079834,8.343428492546082,11.08055591583252,17.220609188079834,8.343428492546082,11.08055591583252
120,EN_Word_order,frequency,distilbert,8.605096319690347,8.180765151977539,4.067738825455308,21.825710276141763,8.180765151977539,12.587483221665025
120,FR_Word_order,frequency,distilbert,12.63492850959301,12.272674798965454,7.408351182937622,27.701660439372063,12.272674798965454,16.13936495780945
121,EN_Word_order,frequency,distilbert,9.203535795211792,11.843065977096558,6.836461067199707,9.203535795211792,11.843065977096558,6.836461067199707
121,FR_Word_order,frequency,distilbert,11.035023212432861,12.928784132003784,8.075815200805664,11.035023212432861,12.928784132003784,8.075815200805664
122,EN_Word_order,frequency,distilbert,12.125815868377686,13.289849281311035,9.670992851257324,15.719473838806152,13.289849281311035,13.264650821685791
122,FR_Word_order,frequency,distilbert,16.027223944664,16.467069625854492,14.158579349517822,20.640652060508728,16.467069625854492,18.77200746536255
123,EN_Word_order,manner,distilbert,3.4144164472818375,6.982765436172485,3.3085429668426514,3.4144164472818375,6.982765436172485,3.3085429668426514
123,FR_Word_order,manner,distilbert,4.087002366781235,6.863462686538696,3.9423775672912598,4.087002366781235,6.863462686538696,3.9423775672912598
124,EN_Word_order,manner,distilbert,7.8623727560043335,0.9198653674684465,7.59776496887207,7.8623727560043335,0.9198653674684465,7.59776496887207
124,FR_Word_order,manner,distilbert,7.53817418217659,0.41306893806904554,7.038713455200195,7.53817418217659,0.41306893806904554,7.038713455200195
125,EN_Word_order,manner,distilbert,8.346248209476471,5.431567006267869,7.918692588806152,8.346248209476471,16.543353317760193,7.918692588806152
125,FR_Word_order,manner,distilbert,10.50478196144104,6.763572043604654,8.367588996887207,10.50478196144104,18.00703287018041,8.367588996887207
126,EN_Word_order,manner,distilbert,9.021078109741211,10.742346583891049,5.469635009765625,9.021078109741211,18.828221111583844,5.469635009765625
126,FR_Word_order,manner,distilbert,10.002795219421387,10.579663126125524,6.711552143096924,10.002795219421387,18.821591673746298,6.711552143096924
127,EN_Word_order,manner,distilbert,9.97020822763443,2.4574495255945408,9.342501640319824,9.97020822763443,10.260072469711133,9.342501640319824
127,FR_Word_order,manner,distilbert,12.2416090965271,3.786961089818419,9.853899002075195,12.2416090965271,13.579202890394868,9.853899002075195
128,EN_Word_order,manner,distilbert,8.963299989700317,11.998407363891602,7.069524765014648,8.963299989700317,11.998407363891602,7.069524765014648
128,FR_Word_order,manner,distilbert,12.611791133880615,12.913859844207764,8.992053031921387,12.611791133880615,12.913859844207764,8.992053031921387
129,EN_Word_order,manner,distilbert,5.163819909095764,4.347305238246918,4.862369060516357,5.163819909095764,4.347305238246918,4.862369060516357
129,FR_Word_order,manner,distilbert,11.064447283744812,4.395107991993427,10.110334396362305,11.064447283744812,4.395107991993427,10.110334396362305
130,EN_Word_order,manner,distilbert,4.980106592178345,6.73640775680542,3.7498300075531006,4.980106592178345,6.73640775680542,3.7498300075531006
130,FR_Word_order,manner,distilbert,13.424906611442566,8.77316266298294,11.926718711853027,13.424906611442566,8.77316266298294,11.926718711853027
131,EN_Word_order,manner,distilbert,10.972869873046875,7.566115291789174,8.654621124267578,10.972869873046875,7.566115291789174,8.654621124267578
131,FR_Word_order,manner,distilbert,15.22450590133667,7.735156066715717,10.687125205993652,15.22450590133667,7.735156066715717,10.687125205993652
132,EN_Word_order,manner,distilbert,11.261902809143066,6.385444119572469,8.976160049438477,11.261902809143066,15.979979276656934,8.976160049438477
132,FR_Word_order,manner,distilbert,10.680053353309631,8.407522711901606,9.446610450744629,10.680053353309631,18.838600516318024,9.446610450744629
133,EN_Word_order,frequency,distilbert,4.891131492331624,3.5034902095794678,4.7719550132751465,12.256029345095158,3.5034902095794678,4.7719550132751465
133,FR_Word_order,frequency,distilbert,5.715653822990134,4.137995719909668,5.604405403137207,15.947520360350609,4.137995719909668,5.604405403137207
134,EN_Word_order,manner,distilbert,7.846243381500244,8.698136806488037,6.820154666900635,7.846243381500244,8.698136806488037,6.820154666900635
134,FR_Word_order,manner,distilbert,12.067447900772095,9.080933809280396,10.411083221435547,12.067447900772095,9.080933809280396,10.411083221435547
