item_no,condition,advTYPE,model,surprisal_region2,surprisal_region3,surprisal_critical_token
54,EN_Word_order,manner,gpt2,14.40546989440918,9.451117992401123,6.704117774963379
54,FR_Word_order,manner,gpt2,19.31687831878662,12.82707267999649,10.01569938659668
55,EN_Word_order,manner,gpt2,12.671389102935791,14.680334903299809,8.133179664611816
55,FR_Word_order,manner,gpt2,14.386940956115723,19.370228987187147,6.209442138671875
56,EN_Word_order,manner,gpt2,14.741631984710693,11.81727921962738,11.182539939880371
56,FR_Word_order,manner,gpt2,18.175701141357422,12.9434654712677,13.255993843078613
57,EN_Word_order,manner,gpt2,15.167134046554565,6.797090411186218,14.4614839553833
57,FR_Word_order,manner,gpt2,23.034648895263672,8.765998840332031,13.364768028259277
58,EN_Word_order,manner,gpt2,17.44013500213623,10.582802444696426,10.652887344360352
58,FR_Word_order,manner,gpt2,15.841398239135742,15.504721581935883,7.066730499267578
59,EN_Word_order,manner,gpt2,18.11880874633789,10.711289405822754,12.788851737976074
59,FR_Word_order,manner,gpt2,19.07685661315918,17.482823848724365,9.209681510925293
60,EN_Word_order,manner,gpt2,13.635743141174316,3.880082607269287,8.75390911102295
60,FR_Word_order,manner,gpt2,20.117939949035645,6.12145733833313,9.079011917114258
61,EN_Word_order,manner,gpt2,14.543979167938232,17.525796055793762,10.250713348388672
61,FR_Word_order,manner,gpt2,17.419291019439697,20.7196044921875,5.000387668609619
62,EN_Word_order,manner,gpt2,19.390888325870037,5.777657613158226,14.089436165988445
62,FR_Word_order,manner,gpt2,11.902204514131881,10.914752185344696,4.418013573274948
63,EN_Word_order,frequency,gpt2,15.564566612243652,6.924288988113403,11.254505157470703
63,FR_Word_order,frequency,gpt2,21.787941455841064,11.298710823059082,14.623310089111328
64,EN_Word_order,frequency,gpt2,8.301433444023132,7.058950334787369,6.437984943389893
64,FR_Word_order,frequency,gpt2,14.670839786529541,10.137161254882812,9.50904655456543
65,EN_Word_order,frequency,gpt2,15.277076721191406,2.6886869072914124,10.550025939941406
65,FR_Word_order,frequency,gpt2,17.109009265899658,6.688094258308411,7.139282703399658
66,EN_Word_order,frequency,gpt2,15.249584436416626,8.680387496948242,12.830522537231445
66,FR_Word_order,frequency,gpt2,12.519619941711426,17.091676235198975,5.875544548034668
67,EN_Word_order,frequency,gpt2,16.617352724075317,2.963179886341095,13.857344627380371
67,FR_Word_order,frequency,gpt2,14.872189998626709,9.180812418460846,6.947950839996338
68,EN_Word_order,frequency,gpt2,17.17615580558777,6.248577654361725,13.215521812438965
68,FR_Word_order,frequency,gpt2,20.46194362640381,6.31526780128479,8.844566345214844
69,EN_Word_order,frequency,gpt2,15.451077461242676,5.020848512649536,10.090307235717773
69,FR_Word_order,frequency,gpt2,18.768503189086914,9.542303442955017,10.426685333251953
70,EN_Word_order,frequency,gpt2,17.238007068634033,6.261839926242828,12.064546585083008
70,FR_Word_order,frequency,gpt2,18.756084442138672,12.278311252593994,8.761545181274414
71,EN_Word_order,frequency,gpt2,19.884596824645996,6.761409521102905,15.102989196777344
71,FR_Word_order,frequency,gpt2,20.943747520446777,10.42451524734497,10.771590232849121
72,EN_Word_order,frequency,gpt2,17.850783883593976,14.863663792610168,14.077640533447266
72,FR_Word_order,frequency,gpt2,18.183227120433003,18.622633457183838,11.535853385925293
73,EN_Word_order,frequency,gpt2,16.961990356445312,8.18099856376648,10.541828155517578
73,FR_Word_order,frequency,gpt2,24.329689025878906,10.574987411499023,11.417102813720703
74,EN_Word_order,frequency,gpt2,22.457730802707374,5.7149328738451,13.307441267184913
74,FR_Word_order,frequency,gpt2,23.304448465249152,8.199022740125656,13.447234491250128
75,EN_Word_order,frequency,gpt2,23.773312985897064,6.475134789943695,16.470360279083252
75,FR_Word_order,frequency,gpt2,25.180019736289978,9.519296884536743,15.419711232185364
76,EN_Word_order,frequency,gpt2,21.039273262023926,7.6130030155181885,13.253433227539062
76,FR_Word_order,frequency,gpt2,24.729774951934814,13.957579612731934,14.912753582000732
77,EN_Word_order,frequency,gpt2,13.017739295959473,4.147339582443237,9.01939582824707
77,FR_Word_order,frequency,gpt2,16.393095016479492,5.469699501991272,7.078945159912109
78,EN_Word_order,frequency,gpt2,13.305473804473877,7.44981449842453,10.576056480407715
78,FR_Word_order,frequency,gpt2,20.246203422546387,12.305367052555084,9.06203842163086
79,EN_Word_order,frequency,gpt2,21.63489818572998,10.524882085621357,13.75190258026123
79,FR_Word_order,frequency,gpt2,24.146370887756348,9.000384099781513,15.015409469604492
80,EN_Word_order,frequency,gpt2,19.809158604126424,7.23233437538147,14.340874950867146
80,FR_Word_order,frequency,gpt2,22.316436658613384,10.553268432617188,13.634899030439556
81,EN_Word_order,frequency,gpt2,15.767741203308105,2.9518325328826904,7.767704963684082
81,FR_Word_order,frequency,gpt2,16.46378231048584,5.392099142074585,8.837282180786133
82,EN_Word_order,frequency,gpt2,23.422282744199038,7.467593133449554,16.77597575262189
82,FR_Word_order,frequency,gpt2,24.284906268119812,7.292945563793182,16.55050790309906
83,EN_Word_order,manner,gpt2,12.318773984909058,8.099427342414856,8.7178955078125
83,FR_Word_order,manner,gpt2,15.649003982543945,13.168375849723816,8.842500686645508
84,EN_Word_order,manner,gpt2,19.110204696655273,3.5574997663497925,9.44730281829834
84,FR_Word_order,manner,gpt2,23.711374282836914,7.074942350387573,13.924914360046387
85,EN_Word_order,manner,gpt2,15.896499633789062,5.802166819572449,9.906825065612793
85,FR_Word_order,manner,gpt2,20.588183403015137,9.019001960754395,11.015296936035156
86,EN_Word_order,manner,gpt2,16.456318244338036,5.054554641246796,10.445120200514793
86,FR_Word_order,manner,gpt2,20.72509190440178,12.041434407234192,13.26423642039299
87,EN_Word_order,manner,gpt2,18.196641206741333,11.797015607357025,14.781617164611816
87,FR_Word_order,manner,gpt2,20.667104721069336,17.038139820098877,11.619915962219238
88,EN_Word_order,manner,gpt2,13.465519428253174,14.669116973876953,7.370408535003662
88,FR_Word_order,manner,gpt2,12.853838443756104,16.129154205322266,7.431504249572754
89,EN_Word_order,manner,gpt2,12.867483139038086,9.672595769166946,8.493143081665039
89,FR_Word_order,manner,gpt2,21.186241149902344,11.411993309855461,12.12336540222168
90,EN_Word_order,manner,gpt2,14.459287881851196,7.409916907548904,11.991118431091309
90,FR_Word_order,manner,gpt2,22.615607261657715,8.793681561946869,13.259033203125
91,EN_Word_order,manner,gpt2,18.208892290480435,15.010719697922468,9.859708254225552
91,FR_Word_order,manner,gpt2,18.872185400687158,18.99011162482202,8.071531943045557
92,EN_Word_order,manner,gpt2,14.069149017333984,11.04971957206726,7.8420867919921875
92,FR_Word_order,manner,gpt2,17.60088539123535,14.772046566009521,10.446924209594727
93,EN_Word_order,frequency,gpt2,21.942157745361328,11.13148945569992,14.58344554901123
93,FR_Word_order,frequency,gpt2,24.785890579223633,18.790451765060425,14.914229393005371
94,EN_Word_order,frequency,gpt2,14.379493713378906,10.233823418617249,11.608880996704102
94,FR_Word_order,frequency,gpt2,20.98713779449463,13.850773811340332,13.017218589782715
95,EN_Word_order,frequency,gpt2,21.27129939198494,5.577072858810425,11.970968276262283
95,FR_Word_order,frequency,gpt2,26.14946222305298,10.020044803619385,15.708692073822021
96,EN_Word_order,frequency,gpt2,19.30307102203369,8.487989902496338,13.394455909729004
96,FR_Word_order,frequency,gpt2,25.8104829788208,12.306835889816284,15.346614837646484
97,EN_Word_order,frequency,gpt2,17.6616143733263,8.43851875513792,14.891405299305916
97,FR_Word_order,frequency,gpt2,17.455939292907715,10.998897552490234,12.784278869628906
98,EN_Word_order,frequency,gpt2,22.484906673431396,13.64730529487133,14.697186470031738
98,FR_Word_order,frequency,gpt2,22.04046630859375,17.429111272096634,12.696818351745605
99,EN_Word_order,frequency,gpt2,18.647192960605025,12.42482590675354,13.910315996035933
99,FR_Word_order,frequency,gpt2,20.806716442108154,19.128644704818726,13.556630611419678
100,EN_Word_order,frequency,gpt2,17.633347988128662,17.86482572555542,12.429864883422852
100,FR_Word_order,frequency,gpt2,22.276124954223633,17.48724365234375,14.072158813476562
101,EN_Word_order,frequency,gpt2,26.93709348421544,18.857067823410034,18.74427007418126
101,FR_Word_order,frequency,gpt2,25.905743806797545,20.87627124786377,13.71306535525946
102,EN_Word_order,frequency,gpt2,19.967912644147873,5.099756240844727,15.7452811896801
102,FR_Word_order,frequency,gpt2,19.66194657050073,8.894159317016602,12.821577345952392
103,EN_Word_order,manner,gpt2,13.447197914123535,9.105010986328125,9.225520133972168
103,FR_Word_order,manner,gpt2,17.473671913146973,13.692738056182861,10.402334213256836
104,EN_Word_order,manner,gpt2,17.532310903072357,6.970259845256805,13.841891705989838
104,FR_Word_order,manner,gpt2,24.488173127174377,11.544340908527374,14.683321595191956
105,EN_Word_order,manner,gpt2,20.217689990997314,16.23600161075592,15.630826950073242
105,FR_Word_order,manner,gpt2,23.651244163513184,22.12856388092041,14.206759452819824
106,EN_Word_order,manner,gpt2,15.62301858450519,16.195385932922363,10.450437865511049
106,FR_Word_order,manner,gpt2,18.759476559236646,19.827558517456055,11.522601025179029
107,EN_Word_order,manner,gpt2,18.35118532180786,5.556334018707275,13.815213203430176
107,FR_Word_order,manner,gpt2,19.12245750427246,7.299005687236786,11.06087589263916
108,EN_Word_order,manner,gpt2,16.039357662200928,17.402579307556152,10.441088199615479
108,FR_Word_order,manner,gpt2,20.086757719516754,20.819934368133545,11.540454924106598
109,EN_Word_order,manner,gpt2,18.339938163757324,12.478195667266846,13.252904891967773
109,FR_Word_order,manner,gpt2,20.50978994369507,19.078707695007324,13.375926971435547
110,EN_Word_order,manner,gpt2,16.052005767822266,4.197907388210297,11.317103385925293
110,FR_Word_order,manner,gpt2,15.582815170288086,5.1617114543914795,6.6085004806518555
111,EN_Word_order,manner,gpt2,17.216138917719945,6.621362403035164,10.453356446465477
111,FR_Word_order,manner,gpt2,20.842121744528413,9.609289690852165,12.358989907428622
112,EN_Word_order,manner,gpt2,17.877637147903442,11.869683265686035,15.05327320098877
112,FR_Word_order,manner,gpt2,17.24457325611729,15.477893352508545,7.583731314283796
113,EN_Word_order,frequency,gpt2,20.573411405086517,8.008732795715332,13.979670941829681
113,FR_Word_order,frequency,gpt2,23.019290328025818,9.8140287399292,14.73060166835785
114,EN_Word_order,frequency,gpt2,25.260365962982178,9.637824058532715,16.050747394561768
114,FR_Word_order,frequency,gpt2,18.570352435112,12.442494869232178,11.357002139091492
115,EN_Word_order,frequency,gpt2,19.822155237197876,5.566360950469971,16.883928298950195
115,FR_Word_order,frequency,gpt2,19.56385612487793,11.645971298217773,11.95132064819336
116,EN_Word_order,frequency,gpt2,24.13130592368543,12.194529294967651,19.21440433524549
116,FR_Word_order,frequency,gpt2,23.947370011359453,15.978343963623047,16.550754982978106
117,EN_Word_order,frequency,gpt2,26.20035904715769,13.178320407867432,20.360773742897436
117,FR_Word_order,frequency,gpt2,25.866554081090726,16.8215012550354,17.59878140653018
118,EN_Word_order,frequency,gpt2,14.884086608886719,9.532064147293568,9.958044052124023
118,FR_Word_order,frequency,gpt2,17.433289527893066,11.759282916784286,11.068697929382324
119,EN_Word_order,frequency,gpt2,14.403585433959961,9.876747965812683,8.915897369384766
119,FR_Word_order,frequency,gpt2,17.55130100250244,13.762829303741455,10.08630084991455
120,EN_Word_order,frequency,gpt2,21.565150946378708,12.914916038513184,14.904298782348633
120,FR_Word_order,frequency,gpt2,24.71133328974247,16.16844892501831,16.022748947143555
121,EN_Word_order,frequency,gpt2,22.484702929854393,16.935019493103027,14.782803401350975
121,FR_Word_order,frequency,gpt2,27.46135187149048,18.13848066329956,16.75231409072876
122,EN_Word_order,frequency,gpt2,24.3698627948761,13.970877051353455,15.66417908668518
122,FR_Word_order,frequency,gpt2,22.112668573856354,16.444612979888916,14.36616188287735
123,EN_Word_order,manner,gpt2,12.562217611819506,10.831146538257599,11.24811627343297
123,FR_Word_order,manner,gpt2,18.194663732429035,15.104813814163208,11.031858652015217
124,EN_Word_order,manner,gpt2,13.9756498336792,6.410008192062378,11.270048141479492
124,FR_Word_order,manner,gpt2,16.120609283447266,9.463442601263523,5.71418571472168
125,EN_Word_order,manner,gpt2,14.753876209259033,15.921853423118591,13.287339210510254
125,FR_Word_order,manner,gpt2,21.56458568572998,18.607465982437134,11.362909317016602
126,EN_Word_order,manner,gpt2,11.27104377746582,15.75355076789856,8.063790321350098
126,FR_Word_order,manner,gpt2,11.997735977172852,17.169066429138184,7.493042945861816
127,EN_Word_order,manner,gpt2,19.374916553497314,6.172622919082642,12.146327018737793
127,FR_Word_order,manner,gpt2,18.037322998046875,13.681226670742035,10.403706550598145
128,EN_Word_order,manner,gpt2,15.795475006103516,10.314385056495667,10.054808616638184
128,FR_Word_order,manner,gpt2,16.619824409484863,12.295702934265137,10.693357467651367
129,EN_Word_order,manner,gpt2,17.099449157714844,8.500507116317749,10.879610061645508
129,FR_Word_order,manner,gpt2,26.508506774902344,10.212661504745483,14.239377975463867
130,EN_Word_order,manner,gpt2,14.416263580322266,11.811795473098755,10.58780574798584
130,FR_Word_order,manner,gpt2,19.13467311859131,12.537723302841187,9.571205139160156
131,EN_Word_order,manner,gpt2,14.010050773620605,13.278540074825287,10.048826217651367
131,FR_Word_order,manner,gpt2,19.29001235961914,12.332817077636719,12.173505783081055
132,EN_Word_order,manner,gpt2,15.400478601455688,18.162508249282837,12.166036605834961
132,FR_Word_order,manner,gpt2,12.846333503723145,26.472018480300903,6.691634178161621
133,EN_Word_order,frequency,gpt2,14.407745697535574,2.556658446788788,9.023262977600098
133,FR_Word_order,frequency,gpt2,14.249788066372275,7.794412612915039,6.264223575592041
134,EN_Word_order,manner,gpt2,14.011056661605835,7.4920125007629395,10.359363555908203
134,FR_Word_order,manner,gpt2,17.843093395233154,9.38745379447937,10.438143730163574
135,EN_Word_order,frequency,gpt2,14.19299054145813,14.852606296539307,13.211240768432617
135,FR_Word_order,frequency,gpt2,21.57211399078369,18.6358060836792,15.056170463562012
136,EN_Word_order,manner,gpt2,11.217808842658997,3.0300315022468567,9.281709671020508
136,FR_Word_order,manner,gpt2,17.791963577270508,7.6328436732292175,10.124763488769531
137,EN_Word_order,frequency,gpt2,16.13462781906128,10.305592395365238,10.930835723876953
137,FR_Word_order,frequency,gpt2,16.21216869354248,13.863828361034393,8.025237083435059
138,EN_Word_order,manner,gpt2,16.767102063051425,6.90250563621521,13.503180802217685
138,FR_Word_order,manner,gpt2,17.396160446340218,12.96848726272583,10.726000152761117
139,EN_Word_order,frequency,gpt2,18.057660579681396,10.864922165870667,13.984418869018555
139,FR_Word_order,frequency,gpt2,21.229068756103516,17.043442964553833,11.676176071166992
140,EN_Word_order,manner,gpt2,13.741270184516907,12.626669049263,12.5796480178833
140,FR_Word_order,manner,gpt2,14.169586896896362,13.373770713806152,10.249256134033203
141,EN_Word_order,frequency,gpt2,13.642521858215332,8.311235904693604,8.061311721801758
141,FR_Word_order,frequency,gpt2,15.942010879516602,15.939818382263184,7.484596252441406
142,EN_Word_order,manner,gpt2,18.305528787896037,13.572872996330261,10.639234689995646
142,FR_Word_order,manner,gpt2,19.723717536311597,16.039578914642334,8.923064078669995
143,EN_Word_order,frequency,gpt2,10.78360652923584,11.779388904571533,7.707278251647949
143,FR_Word_order,frequency,gpt2,19.034719467163086,14.964711666107178,13.826647758483887
144,EN_Word_order,manner,gpt2,14.410302996635437,12.401542901992798,13.334119200706482
144,FR_Word_order,manner,gpt2,15.233181305229664,14.093478202819824,8.191727943718433
145,EN_Word_order,frequency,gpt2,15.740342140197754,9.066345813684165,11.330164909362793
145,FR_Word_order,frequency,gpt2,18.9753737449646,14.043100761249661,12.028608322143555
146,EN_Word_order,manner,gpt2,18.831406569108367,6.955375090241432,14.650532698258758
146,FR_Word_order,manner,gpt2,20.746886372566223,11.21977835893631,14.019580483436584
147,EN_Word_order,frequency,gpt2,24.688668966293335,19.789573192596436,18.627137422561646
147,FR_Word_order,frequency,gpt2,22.516096830368042,22.86698293685913,17.17152714729309
148,EN_Word_order,manner,gpt2,17.942920684814453,5.455544604221359,13.245440006256104
148,FR_Word_order,manner,gpt2,14.83411157131195,9.236792060662992,8.108604788780212
149,EN_Word_order,frequency,gpt2,22.700518131256104,12.067089311778545,17.204978942871094
149,FR_Word_order,frequency,gpt2,25.995803356170654,14.899274662137032,20.47460174560547
150,EN_Word_order,manner,gpt2,16.371665954589844,13.22520112991333,10.968814849853516
150,FR_Word_order,manner,gpt2,17.473951816558838,17.88046407699585,7.292604923248291
151,EN_Word_order,frequency,gpt2,22.458604335784912,13.188368797302246,16.74299907684326
151,FR_Word_order,frequency,gpt2,25.53935980796814,14.005878448486328,17.430980443954468
152,EN_Word_order,manner,gpt2,17.38356590270996,5.017999291419983,9.680858612060547
152,FR_Word_order,manner,gpt2,18.81943416595459,9.917843341827393,9.55060863494873
153,EN_Word_order,frequency,gpt2,20.441351890563965,4.1506065130233765,10.534525871276855
153,FR_Word_order,frequency,gpt2,24.591463088989258,8.334232568740845,12.113791465759277
154,EN_Word_order,frequency,gpt2,25.464308785274625,16.627028703689575,14.155313538387418
154,FR_Word_order,frequency,gpt2,23.753159209154546,19.785181522369385,10.856098814867437
155,EN_Word_order,frequency,gpt2,21.51914045587182,5.941292405128479,14.088053703308105
155,FR_Word_order,frequency,gpt2,22.998583126813173,8.269979476928711,11.366707801818848
156,EN_Word_order,frequency,gpt2,22.461990356445312,16.1904589086771,16.925424575805664
156,FR_Word_order,frequency,gpt2,29.22129726409912,16.531093567609787,17.089240074157715
157,EN_Word_order,frequency,gpt2,22.495550672581885,8.826259911060333,14.349551717808936
157,FR_Word_order,frequency,gpt2,26.64259897172451,10.950019359588623,14.549985751509666
158,EN_Word_order,frequency,gpt2,21.623083114624023,8.447250243276358,12.769861221313477
158,FR_Word_order,frequency,gpt2,24.11390972137451,10.456159643828869,13.073746681213379
159,EN_Word_order,frequency,gpt2,19.74022089151549,5.484068095800467,14.361800061742542
159,FR_Word_order,frequency,gpt2,25.631750211672625,6.2783725837944075,15.961187467532
160,EN_Word_order,frequency,gpt2,25.266295266337693,16.649807423353195,17.422650647349656
160,FR_Word_order,frequency,gpt2,24.095351959578693,20.105266273021698,13.153864647261798
161,EN_Word_order,frequency,gpt2,18.554340839385986,9.580898225307465,12.214144706726074
161,FR_Word_order,frequency,gpt2,21.495007514953613,12.721467137336731,11.186235427856445
162,EN_Word_order,frequency,gpt2,21.62926346063614,14.138028144836426,15.709506571292877
162,FR_Word_order,frequency,gpt2,19.424120098352432,17.6357741355896,12.603670746088028
163,EN_Word_order,manner,gpt2,19.159518241882324,8.75597882270813,10.39413833618164
163,FR_Word_order,manner,gpt2,23.133078575134277,11.46905517578125,11.470324516296387
164,EN_Word_order,manner,gpt2,16.463416576385498,11.408618807792664,9.637445449829102
164,FR_Word_order,manner,gpt2,19.65895938873291,16.464298248291016,11.193259239196777
165,EN_Word_order,manner,gpt2,18.959821089170873,7.829166293144226,13.343497618101537
165,FR_Word_order,manner,gpt2,22.068721506744623,11.4653902053833,13.567060206085443
166,EN_Word_order,manner,gpt2,17.483155965805054,13.88644814491272,14.550877571105957
166,FR_Word_order,manner,gpt2,17.019038200378418,19.042144238948822,12.343435287475586
167,EN_Word_order,manner,gpt2,22.921096801757812,11.304613947868347,14.788761138916016
167,FR_Word_order,manner,gpt2,24.31711257994175,14.385798454284668,13.41592563688755
168,EN_Word_order,manner,gpt2,13.031615257263184,4.584933906793594,8.385161399841309
168,FR_Word_order,manner,gpt2,18.152996063232422,9.926932334899902,10.153790473937988
169,EN_Word_order,manner,gpt2,13.909568253904581,5.7023714780807495,10.996396247297525
169,FR_Word_order,manner,gpt2,17.52547087194398,9.580572605133057,10.421051163692027
170,EN_Word_order,manner,gpt2,14.887505784630775,8.95897126197815,11.647223249077797
170,FR_Word_order,manner,gpt2,18.01089096069336,15.762787342071533,9.819733619689941
171,EN_Word_order,manner,gpt2,14.687742471694946,9.708622932434082,11.20747184753418
171,FR_Word_order,manner,gpt2,20.08060646057129,12.335004329681396,9.635875701904297
172,EN_Word_order,manner,gpt2,14.49305510520935,6.574835538864136,11.401325225830078
172,FR_Word_order,manner,gpt2,13.732802867889404,11.528841972351074,5.12935209274292
173,EN_Word_order,frequency,gpt2,10.80282998085022,6.803927183151245,9.606780052185059
173,FR_Word_order,frequency,gpt2,13.344664573669434,10.24008560180664,10.05450439453125
174,EN_Word_order,manner,gpt2,24.285397378727794,6.2581400871276855,19.27586063556373
174,FR_Word_order,manner,gpt2,22.565733909606934,11.155858755111694,14.31844711303711
175,EN_Word_order,frequency,gpt2,16.40178894996643,5.642975330352783,12.656539916992188
175,FR_Word_order,frequency,gpt2,18.866636276245117,10.899505615234375,9.718122482299805
176,EN_Word_order,manner,gpt2,19.37874301150441,6.318301677703857,14.032225593924522
176,FR_Word_order,manner,gpt2,22.06322579458356,10.562301635742188,13.755175232887268
177,EN_Word_order,frequency,gpt2,22.037703968584538,3.753082513809204,16.106910206377506
177,FR_Word_order,frequency,gpt2,29.04393880069256,10.180981159210205,17.214047595858574
178,EN_Word_order,manner,gpt2,13.90121603012085,13.066778421401978,8.510108947753906
178,FR_Word_order,manner,gpt2,16.143625736236572,14.527742147445679,8.669130325317383
179,EN_Word_order,frequency,gpt2,16.75593662261963,9.112522602081299,11.446656227111816
179,FR_Word_order,frequency,gpt2,22.145955085754395,13.231249809265137,14.460323333740234
180,EN_Word_order,manner,gpt2,16.227453898638487,10.404002070426941,10.560509871691465
180,FR_Word_order,manner,gpt2,18.99177987035364,13.751237034797668,14.045886582694948
181,EN_Word_order,frequency,gpt2,20.735496520996094,6.803633332252502,17.062934398651123
181,FR_Word_order,frequency,gpt2,22.1127986907959,7.745765686035156,17.144524097442627
182,EN_Word_order,manner,gpt2,17.77472496032715,9.55337941646576,12.934843063354492
182,FR_Word_order,manner,gpt2,25.337785720825195,15.130347490310669,16.162553787231445
183,EN_Word_order,frequency,gpt2,23.33982046507299,9.433273434638977,14.431245407089591
183,FR_Word_order,frequency,gpt2,26.763919830322266,10.55173921585083,14.770218849182129
184,EN_Word_order,manner,gpt2,18.386551156640053,12.299849271774292,11.423895135521889
184,FR_Word_order,manner,gpt2,19.55672585964203,13.177760601043701,9.982936263084412
185,EN_Word_order,frequency,gpt2,19.780012510716915,16.08367931842804,11.958202265203
185,FR_Word_order,frequency,gpt2,23.57674348016735,19.704087257385254,12.399571773014031
186,EN_Word_order,manner,gpt2,23.141865335404873,0.6117794383317232,16.792239747941494
186,FR_Word_order,manner,gpt2,20.875185508280993,7.476073558442295,14.259313125163317
187,EN_Word_order,frequency,gpt2,22.80902671813965,8.793070554733276,13.548958539962769
187,FR_Word_order,frequency,gpt2,26.084044456481934,11.85739517211914,15.14228105545044
188,EN_Word_order,manner,gpt2,13.779091119766235,15.158633708953857,12.21818232536316
188,FR_Word_order,manner,gpt2,17.02079212665558,17.554664134979248,12.011872410774231
189,EN_Word_order,frequency,gpt2,13.700252637267113,16.32222008705139,11.787799581885338
189,FR_Word_order,frequency,gpt2,18.40894839912653,19.02559757232666,11.047280766069889
190,EN_Word_order,manner,gpt2,16.325732136610895,10.487313508987427,12.161607647780329
190,FR_Word_order,manner,gpt2,20.88163075596094,14.479740858078003,13.955063201487064
191,EN_Word_order,frequency,gpt2,35.885605335235596,11.213071018457413,26.440734386444092
191,FR_Word_order,frequency,gpt2,29.56740927696228,11.953135758638382,19.750985860824585
192,EN_Word_order,manner,gpt2,16.96395230293274,14.851077795028687,12.567805528640747
192,FR_Word_order,manner,gpt2,25.091630935668945,16.637174129486084,17.20517921447754
193,EN_Word_order,frequency,gpt2,8.919981241226196,9.572984457015991,7.936699867248535
193,FR_Word_order,frequency,gpt2,7.912136077880859,8.895351886749268,3.881251335144043
194,EN_Word_order,frequency,gpt2,11.425460934638977,9.103188514709473,9.702431678771973
194,FR_Word_order,frequency,gpt2,12.333155155181885,9.944448709487915,7.16994571685791
195,EN_Word_order,frequency,gpt2,15.822115421295166,12.390617370605469,10.454363822937012
195,FR_Word_order,frequency,gpt2,18.241948127746582,13.806769371032715,9.919748306274414
196,EN_Word_order,frequency,gpt2,27.293039321899414,11.456150650978088,15.190986633300781
