item_no,condition,advTYPE,model,surprisal_region2,surprisal_region3,surprisal_critical_token
92,FR_Word_order,manner,mgpt,17.532123478944413,10.891122102737427,12.021648320253007
93,EN_Word_order,frequency,mgpt,25.238701343536377,10.950677759654354,17.25794267654419
93,FR_Word_order,frequency,mgpt,23.998923745006323,18.99295176169835,13.029377426952124
94,EN_Word_order,frequency,mgpt,13.914004514925182,13.648207187652588,9.266971944831312
94,FR_Word_order,frequency,mgpt,24.2559602544643,16.362755298614502,16.127802445087582
95,EN_Word_order,frequency,mgpt,20.285906463861465,3.959668755531311,11.700244575738907
95,FR_Word_order,frequency,mgpt,24.25464630126953,4.766383767127991,14.502815246582031
96,EN_Word_order,frequency,mgpt,18.49084860831499,8.575750768184662,13.032179363071918
96,FR_Word_order,frequency,mgpt,28.076148509979248,8.752818405628204,14.535324096679688
97,EN_Word_order,frequency,mgpt,20.459005028009415,7.092449568212032,17.65080299973488
97,FR_Word_order,frequency,mgpt,20.05834010243416,10.641929022967815,15.519280940294266
98,EN_Word_order,frequency,mgpt,24.48920370824635,13.123429268598557,14.16262144036591
98,FR_Word_order,frequency,mgpt,21.73083203751594,15.360212445259094,12.208452654071152
99,EN_Word_order,frequency,mgpt,19.74679873418063,11.973258793354034,15.27256581466645
99,FR_Word_order,frequency,mgpt,24.122664873488247,13.238512635231018,15.397244785912335
100,EN_Word_order,frequency,mgpt,18.523629191768123,17.274139396846294,12.677878033457091
100,FR_Word_order,frequency,mgpt,22.455550032667816,17.478274578228593,12.638724437914789
101,EN_Word_order,frequency,mgpt,22.791950535145588,14.059274435043335,14.358840938773938
101,FR_Word_order,frequency,mgpt,28.87776018981822,16.232473373413086,15.733852072851732
102,EN_Word_order,frequency,mgpt,21.495562076568604,6.9423908814787865,18.280410766601562
102,FR_Word_order,frequency,mgpt,23.19810837507248,10.874214559793472,17.04756897687912
103,EN_Word_order,manner,mgpt,19.57698460179381,10.717358827590942,14.769645410357043
103,FR_Word_order,manner,mgpt,17.818058856530115,12.601585268974304,10.267120250267908
104,EN_Word_order,manner,mgpt,17.845409363508224,8.742189347743988,13.66179272532463
104,FR_Word_order,manner,mgpt,22.527857393026352,9.627051532268524,13.476504892110825
105,EN_Word_order,manner,mgpt,20.681371212005615,14.988683234900236,17.14946174621582
105,FR_Word_order,manner,mgpt,23.286873817443848,17.64143507182598,15.645859241485596
106,EN_Word_order,manner,mgpt,17.806564203929156,12.842050731182098,12.674747816752642
106,FR_Word_order,manner,mgpt,24.433267384767532,14.816813230514526,16.446856766939163
107,EN_Word_order,manner,mgpt,17.053431853652,5.186245828866959,13.431960925459862
107,FR_Word_order,manner,mgpt,21.90766264870763,6.116151005029678,13.216002721339464
108,EN_Word_order,manner,mgpt,13.32598328590393,14.346079111099243,11.100704193115234
108,FR_Word_order,manner,mgpt,17.503463566303253,16.237772226333618,10.563267529010773
109,EN_Word_order,manner,mgpt,19.010020852088928,14.544645838439465,12.77972662448883
109,FR_Word_order,manner,mgpt,18.904665499925613,20.131125822663307,12.141914874315262
110,EN_Word_order,manner,mgpt,13.822436374146491,3.361475110054016,10.256468575913459
110,FR_Word_order,manner,mgpt,17.525244893389754,3.894646644592285,7.530288876849227
111,EN_Word_order,manner,mgpt,20.36021611187607,7.159562036395073,13.16158720292151
111,FR_Word_order,manner,mgpt,22.266888733953238,7.747267946600914,13.452684761956334
112,EN_Word_order,manner,mgpt,18.398637533187866,11.205935418605804,15.264427423477173
112,FR_Word_order,manner,mgpt,18.8346573933959,13.499372959136963,9.765020094811916
113,EN_Word_order,frequency,mgpt,20.39291827235138,6.627893328666687,14.256256457592826
113,FR_Word_order,frequency,mgpt,20.428462724165,6.18768934905529,11.761622606274614
114,EN_Word_order,frequency,mgpt,26.4263984747231,9.656604044139385,19.567947387695312
114,FR_Word_order,frequency,mgpt,21.201112926006317,8.339410603046417,12.455844044685364
115,EN_Word_order,frequency,mgpt,18.383221864700317,6.165327514521778,15.882369995117188
115,FR_Word_order,frequency,mgpt,17.703009843826294,11.04768449254334,10.786935567855835
116,EN_Word_order,frequency,mgpt,23.95119908079505,11.39718508720398,19.58270075544715
116,FR_Word_order,frequency,mgpt,20.74769650027156,14.816199779510498,14.234632592648268
117,EN_Word_order,frequency,mgpt,23.16647531185299,4.91715133190155,18.83126991521567
117,FR_Word_order,frequency,mgpt,27.700943158008158,6.39846932888031,20.71638831589371
118,EN_Word_order,frequency,mgpt,13.877744305878878,9.661641120910645,9.984258759766817
118,FR_Word_order,frequency,mgpt,16.946442246437073,12.076351165771484,10.189607739448547
119,EN_Word_order,frequency,mgpt,14.285284403711557,9.796429216861725,9.69486940279603
119,FR_Word_order,frequency,mgpt,16.21485508978367,13.713656902313232,9.50755299627781
120,EN_Word_order,frequency,mgpt,24.136872977018356,12.165884256362915,17.834105968475342
120,FR_Word_order,frequency,mgpt,25.151144564151764,15.589980125427246,16.455524921417236
121,EN_Word_order,frequency,mgpt,25.353437185287476,16.20893421769142,18.36390995979309
121,FR_Word_order,frequency,mgpt,26.58129596710205,15.92838777974248,16.244561195373535
122,EN_Word_order,frequency,mgpt,24.745990753173828,11.108911633491516,18.35039710998535
122,FR_Word_order,frequency,mgpt,25.67095947265625,14.37192964553833,18.0037841796875
123,EN_Word_order,manner,mgpt,9.904666552320123,9.770860850811005,9.369887803681195
123,FR_Word_order,manner,mgpt,15.523999670520425,11.509876668453217,9.371095281094313
124,EN_Word_order,manner,mgpt,15.97543190792203,8.680657498538494,11.584956169128418
124,FR_Word_order,manner,mgpt,20.869476586580276,8.85672190785408,8.993756592273712
125,EN_Word_order,manner,mgpt,18.064662218093872,17.71000672876835,14.393085241317749
125,FR_Word_order,manner,mgpt,21.933175638318062,19.840479522943497,11.649759843945503
126,EN_Word_order,manner,mgpt,12.246990644373,15.597486138343811,9.655942642129958
126,FR_Word_order,manner,mgpt,12.110524252057076,17.479329586029053,7.190671041607857
127,EN_Word_order,manner,mgpt,18.57866464194376,8.104353904724121,13.112670987844467
127,FR_Word_order,manner,mgpt,15.597645602189004,11.62846851348877,9.030785262584686
128,EN_Word_order,manner,mgpt,15.317504369653761,13.419851303100586,8.700548612512648
128,FR_Word_order,manner,mgpt,17.56938104343135,12.824647665023804,11.790759369847365
129,EN_Word_order,manner,mgpt,18.72976015135646,8.25759079027921,11.816858291625977
129,FR_Word_order,manner,mgpt,22.551059134304523,9.266146706417203,13.236881256103516
130,EN_Word_order,manner,mgpt,15.321754455566406,11.845098495483398,10.123899459838867
130,FR_Word_order,manner,mgpt,19.907254219055176,12.650977730751038,10.754956245422363
131,EN_Word_order,manner,mgpt,17.02282094731345,11.216421395540237,13.923344848299166
131,FR_Word_order,manner,mgpt,19.108499364956515,11.005666732788086,13.45740683565964
132,EN_Word_order,manner,mgpt,16.323580503463745,15.468812942504883,12.65091609954834
132,FR_Word_order,manner,mgpt,14.053362369537354,19.961172342300415,7.2674994468688965
133,EN_Word_order,frequency,mgpt,18.71020269393921,2.5550950802862644,8.775226593017578
133,FR_Word_order,frequency,mgpt,17.070308655500412,5.031755474279635,6.749881744384766
134,EN_Word_order,manner,mgpt,12.215630173683167,8.927032947540283,9.689186930656433
134,FR_Word_order,manner,mgpt,17.69665277004242,8.599903583526611,10.275935530662537
135,EN_Word_order,frequency,mgpt,14.712140321731567,13.073001384735107,13.283977508544922
135,FR_Word_order,frequency,mgpt,21.61879062652588,13.430858612060547,14.359213829040527
136,EN_Word_order,manner,mgpt,14.062297899276018,2.6453739404678345,11.823957521468401
136,FR_Word_order,manner,mgpt,18.35845523327589,4.314688503742218,10.448844961822033
137,EN_Word_order,frequency,mgpt,16.81076216790825,8.536350205657072,12.326360702514648
137,FR_Word_order,frequency,mgpt,16.979280084371567,10.916855351766571,7.8459391593933105
138,EN_Word_order,manner,mgpt,19.38978683948517,5.331712007522583,14.892162442207336
138,FR_Word_order,manner,mgpt,22.922395691275597,8.676715612411499,13.447926506400108
139,EN_Word_order,frequency,mgpt,16.4418888092041,13.988234162330627,13.498517990112305
139,FR_Word_order,frequency,mgpt,20.46145534515381,19.902246952056885,11.90743350982666
140,EN_Word_order,manner,mgpt,14.07245796918869,12.768861413002014,12.483380019664764
140,FR_Word_order,manner,mgpt,13.716713707894087,13.160427570343018,9.950626414269209
141,EN_Word_order,frequency,mgpt,12.345701217651367,8.220693588256836,6.881583213806152
141,FR_Word_order,frequency,mgpt,14.75340986251831,12.356491088867188,6.911253452301025
142,EN_Word_order,manner,mgpt,18.093945682048798,13.16508436203003,11.771848857402802
142,FR_Word_order,manner,mgpt,18.145593464374542,13.244431257247925,7.989005863666534
143,EN_Word_order,frequency,mgpt,10.576217889785767,12.750380873680115,7.938318729400635
143,FR_Word_order,frequency,mgpt,17.884653568267822,12.636903047561646,13.274284362792969
144,EN_Word_order,manner,mgpt,15.523405693471432,11.182534456253052,13.3610183224082
144,FR_Word_order,manner,mgpt,15.565201360732317,11.65172791481018,9.442754346877337
145,EN_Word_order,frequency,mgpt,17.488632678985596,10.050719959195703,13.111875057220459
145,FR_Word_order,frequency,mgpt,17.25874376296997,10.303219156339765,10.468117237091064
146,EN_Word_order,manner,mgpt,17.389157690107822,6.717796310782433,14.0674342289567
146,FR_Word_order,manner,mgpt,20.633808091282845,7.652460440993309,14.410580590367317
147,EN_Word_order,frequency,mgpt,22.339916348457336,16.419103622436523,18.00843346118927
147,FR_Word_order,frequency,mgpt,29.125471115112305,19.933436155319214,23.80075168609619
148,EN_Word_order,manner,mgpt,17.834541223943233,7.56430722028017,11.354384325444698
148,FR_Word_order,manner,mgpt,14.277198612689972,11.159011111594737,7.0922539830207825
149,EN_Word_order,frequency,mgpt,22.326178550720215,11.282153747975826,17.398298740386963
149,FR_Word_order,frequency,mgpt,23.4499831199646,11.793779782950878,18.435967445373535
150,EN_Word_order,manner,mgpt,14.717224691528827,11.603665351867676,11.892077778000385
150,FR_Word_order,manner,mgpt,19.88926042150706,12.536031723022461,10.519992957822978
151,EN_Word_order,frequency,mgpt,24.598352193832397,14.139894485473633,18.254185914993286
151,FR_Word_order,frequency,mgpt,25.98983097076416,13.66309118270874,16.96107578277588
152,EN_Word_order,manner,mgpt,17.58798847347498,4.696572422981262,10.05967579036951
152,FR_Word_order,manner,mgpt,19.69571977853775,8.039076089859009,10.352369368076324
153,EN_Word_order,frequency,mgpt,20.431911849416792,6.83871865272522,11.11462774220854
153,FR_Word_order,frequency,mgpt,24.9865730330348,7.769171476364136,10.56418877094984
154,EN_Word_order,frequency,mgpt,23.427585173398256,13.039258640259504,14.394447851926088
154,FR_Word_order,frequency,mgpt,21.558641754090786,16.74407603032887,10.061976753175259
155,EN_Word_order,frequency,mgpt,22.676743496209383,6.214821815490723,14.261458992958069
155,FR_Word_order,frequency,mgpt,23.032710313796997,9.07600450515747,10.062253668904305
156,EN_Word_order,frequency,mgpt,19.28810441121459,16.28011065721512,14.6585614643991
156,FR_Word_order,frequency,mgpt,27.426762640476227,15.967338591814041,15.840544760227203
157,EN_Word_order,frequency,mgpt,22.2050588876009,8.330358684062958,15.342387989163399
157,FR_Word_order,frequency,mgpt,27.85353696346283,10.440505981445312,17.962522864341736
158,EN_Word_order,frequency,mgpt,21.270205080509186,8.194853521883488,14.029572248458862
158,FR_Word_order,frequency,mgpt,22.35447634756565,8.730475850403309,11.582159727811813
159,EN_Word_order,frequency,mgpt,19.16567645315081,4.043943438213319,12.657676357775927
159,FR_Word_order,frequency,mgpt,20.635888516902924,4.463751819450408,14.789820075035095
160,EN_Word_order,frequency,mgpt,26.47806016728282,15.229886710643768,18.618462961167097
160,FR_Word_order,frequency,mgpt,26.75583114475012,15.658738434314728,15.820439718663692
161,EN_Word_order,frequency,mgpt,21.211752470117062,7.014568319544196,12.651722248177975
161,FR_Word_order,frequency,mgpt,30.23832718731137,9.006548462435603,19.06429187656613
162,EN_Word_order,frequency,mgpt,18.770205982029438,14.717987269163132,14.603222854435444
162,FR_Word_order,frequency,mgpt,18.177409601863474,18.616042137145996,12.071616125758737
163,EN_Word_order,manner,mgpt,17.040729582309723,7.342512249946594,10.755508422851562
163,FR_Word_order,manner,mgpt,22.337173268198967,8.684201717376709,12.056999206542969
164,EN_Word_order,manner,mgpt,17.07859070505947,9.431959986686707,10.720151259563863
164,FR_Word_order,manner,mgpt,21.410730950534344,11.02575159072876,12.16313611716032
165,EN_Word_order,manner,mgpt,22.912592883134494,9.006088018417358,16.205459589982638
165,FR_Word_order,manner,mgpt,24.487582938803826,10.157515287399292,15.44108082546154
166,EN_Word_order,manner,mgpt,20.035103814385366,16.696553945541382,15.254756943963002
166,FR_Word_order,manner,mgpt,20.412058840855025,17.442505359649658,14.694027911289595
167,EN_Word_order,manner,mgpt,17.094316314905882,9.409505546092987,11.788682222366333
167,FR_Word_order,manner,mgpt,22.97129152715206,9.869159817695618,14.169898852705956
168,EN_Word_order,manner,mgpt,14.481644413550384,6.9368289965204895,10.236031315405853
168,FR_Word_order,manner,mgpt,16.757132600527257,7.838030900806189,9.171850274782628
169,EN_Word_order,manner,mgpt,16.280677986331284,4.510847672005184,12.254534652456641
169,FR_Word_order,manner,mgpt,18.69901341293007,5.72770863363985,13.322809576056898
170,EN_Word_order,manner,mgpt,13.683884162455797,5.60564661026001,10.790535688400269
170,FR_Word_order,manner,mgpt,20.921127506531775,5.713812232017517,12.320121765136719
171,EN_Word_order,manner,mgpt,18.565561986582907,8.497391164302826,12.484137578689115
171,FR_Word_order,manner,mgpt,25.345493835324305,10.729202568531036,13.193607200795668
172,EN_Word_order,manner,mgpt,14.923430700277095,9.126811057329178,11.05293137866829
172,FR_Word_order,manner,mgpt,22.009276751690777,12.038736879825592,12.415593032055767
173,EN_Word_order,frequency,mgpt,11.030418634414673,6.323466518893838,9.950591087341309
173,FR_Word_order,frequency,mgpt,12.17174220085144,10.773938268888742,9.729690551757812
174,EN_Word_order,manner,mgpt,22.37799126841128,5.8917076587677,17.62650511227548
174,FR_Word_order,manner,mgpt,24.293416506785434,7.419581890106201,14.324837747204583
175,EN_Word_order,frequency,mgpt,20.89190386608243,5.864530086517334,12.259032238274813
175,FR_Word_order,frequency,mgpt,20.400821208953857,10.664127349853516,11.589481830596924
176,EN_Word_order,manner,mgpt,20.464554902166128,7.7498472929000854,15.559438433498144
176,FR_Word_order,manner,mgpt,22.218979065306485,7.312334477901459,14.015472714789212
177,EN_Word_order,frequency,mgpt,20.99885982275009,3.784349203109741,15.537581443786621
177,FR_Word_order,frequency,mgpt,25.710533022880554,6.785188913345337,16.963788151741028
178,EN_Word_order,manner,mgpt,12.008290690369904,14.80016976594925,7.679050845094025
178,FR_Word_order,manner,mgpt,17.713218219578266,16.076213240623474,10.258224971592426
179,EN_Word_order,frequency,mgpt,20.62246334552765,8.536447286605835,14.900006413459778
179,FR_Word_order,frequency,mgpt,22.426443219184875,10.963398694992065,13.915401577949524
180,EN_Word_order,manner,mgpt,17.742375475820154,13.627065328881145,12.327513796743006
180,FR_Word_order,manner,mgpt,18.722893783822656,15.140843635424972,13.235264847055078
181,EN_Word_order,frequency,mgpt,17.157201290130615,5.561177611351013,15.209825277328491
181,FR_Word_order,frequency,mgpt,21.658591747283936,5.950049042701721,15.00046443939209
182,EN_Word_order,manner,mgpt,22.06744098290801,10.018549144268036,13.081541057676077
182,FR_Word_order,manner,mgpt,24.732093811035156,10.832739114761353,14.64053726196289
183,EN_Word_order,frequency,mgpt,23.424745559692383,11.736852407455444,15.489150047302246
183,FR_Word_order,frequency,mgpt,25.95089054107666,13.505775690078735,16.08479404449463
184,EN_Word_order,manner,mgpt,17.202626490034163,13.14893639087677,10.2676460146904
184,FR_Word_order,manner,mgpt,24.17354679107666,14.805596590042114,13.294372320175171
185,EN_Word_order,frequency,mgpt,24.102345190942287,20.054297336377203,16.068411491811275
185,FR_Word_order,frequency,mgpt,27.0252338424325,19.784036546945572,14.414378054440022
186,EN_Word_order,manner,mgpt,23.539651572704315,0.5546442465856671,18.13048666715622
186,FR_Word_order,manner,mgpt,18.820575404912233,2.4086271692067385,12.75697772577405
187,EN_Word_order,frequency,mgpt,22.414036989212036,7.2361496686935425,16.304862022399902
187,FR_Word_order,frequency,mgpt,21.956469804048538,7.697158694267273,12.498346835374832
188,EN_Word_order,manner,mgpt,12.480962936882861,12.311817646026611,11.053558890824206
188,FR_Word_order,manner,mgpt,20.07904654974118,12.049720883369446,14.050484957639128
189,EN_Word_order,frequency,mgpt,16.594101855531335,16.417361974716187,12.94743842817843
189,FR_Word_order,frequency,mgpt,20.905311703681946,16.47948145866394,12.990296483039856
190,EN_Word_order,manner,mgpt,18.379889402538538,9.849541783332825,14.394741926342249
190,FR_Word_order,manner,mgpt,21.464712338522077,10.820651292800903,14.87898607738316
191,EN_Word_order,frequency,mgpt,29.08276778459549,12.720088243484497,20.68281489610672
191,FR_Word_order,frequency,mgpt,34.93147277832031,19.253965854644775,23.631994247436523
192,EN_Word_order,manner,mgpt,19.698073148727417,12.337989330291748,15.838496208190918
192,FR_Word_order,manner,mgpt,18.734281063079834,12.800598740577698,13.358355522155762
193,EN_Word_order,frequency,mgpt,9.07712588191498,8.063018940389156,7.774510860443115
193,FR_Word_order,frequency,mgpt,9.454593032598495,8.162171674892306,3.8069865703582764
194,EN_Word_order,frequency,mgpt,12.827644348144531,7.4917168617248535,10.667251586914062
194,FR_Word_order,frequency,mgpt,12.940004348754883,7.0723572969436646,8.147346496582031
195,EN_Word_order,frequency,mgpt,16.288464546203613,10.805963039398193,11.253365516662598
195,FR_Word_order,frequency,mgpt,16.469224452972412,12.050650119781494,9.014028549194336
